,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,24882,481101801,봉림산,봉림동구간, ,0.18,쉬움,3,2, , , , , ,2016-12-31,481210201
1,1,24883,481101801,봉림산, , ,0.54,쉬움,10,7, , , , , ,2016-12-31,481210201
2,2,24884,481101801,봉림산, , ,1.21,쉬움,21,15, , , , , ,2016-12-31,481210201
3,3,24885,481101801,봉림산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,481210201
4,4,24886,481101801,봉림산, , ,0.3,쉬움,5,4, , , , , ,2016-12-31,481210201
5,5,24887,481101801,봉림산, , ,0.23,쉬움,4,3, , , , , ,2016-12-31,481210201
6,6,24888,481101801,봉림산, , ,0.29,쉬움,5,4, , , , , ,2016-12-31,481210201
7,7,24889,481101801,봉림산,봉림동구간, ,0.47,쉬움,8,6, , , , , ,2016-12-31,481210201
8,8,24890,481101801,봉림산, , ,0.32,쉬움,6,4, , , , , ,2016-12-31,481210201
9,9,24891,481101801,봉림산, , ,0.25,쉬움,4,3, , , , , ,2016-12-31,481210201
10,10,24892,481101801,봉림산, , ,0.3,쉬움,5,4, , , , , ,2016-12-31,481210201
11,11,24893,481101801,봉림산,퇴촌동구간, ,0.04,쉬움,1,0, , , , , ,2016-12-31,481210201
12,12,24894,481101801,봉림산, , ,0.19,쉬움,3,2, , , , , ,2016-12-31,481210201
13,13,24895,481101801,봉림산,봉림동구간, ,0.04,쉬움,1,0, , , , , ,2016-12-31,481210201
