,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,8958,461500401,깃대봉,가곡동구간, ,1,쉬움,18,12, , , , , ,2016-12-31,461500401
1,1,8959,461500401,깃대봉,가곡동구간, ,0.26,쉬움,5,3, , , , , ,2016-12-31,461500401
2,2,8960,461500401,깃대봉,가곡동구간, ,0.19,쉬움,3,2, , , , , ,2016-12-31,461500401
3,3,8961,461500401,깃대봉,가곡동구간, ,0.56,쉬움,11,7, , , , , ,2016-12-31,461500401
4,4,8962,461500401,깃대봉,석현동구간, ,0.01,쉬움,1,0, , , , , ,2016-12-31,461500401
5,5,8963,461500401,깃대봉,가곡동구간, ,0.4,중간,8,5, , , , , ,2016-12-31,461500401
6,6,8964,461500401,깃대봉,가곡동구간, ,0.62,쉬움,11,8, , , , , ,2016-12-31,461500401
7,7,8965,461500401,깃대봉,석현동구간, ,0.78,쉬움,14,10, , , , , ,2016-12-31,461500401
8,8,8966,461500401,깃대봉,석현동구간, ,0.47,쉬움,8,6, , , , , ,2016-12-31,461500401
9,9,8967,461500401,깃대봉,가곡동구간, ,0.5,쉬움,9,6, , , , , ,2016-12-31,461500401
10,10,8968,461500401,깃대봉,가곡동구간, ,0.19,쉬움,3,2, , , , , ,2016-12-31,461500401
