,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,2615,471700401,계명산, , ,1.21,쉬움,26,18, , , , , ,2016-12-31,2711990500
1,1,2616,471700401,계명산, , ,0.81,쉬움,14,10, , , , , ,2016-12-31,2711990500
2,2,2617,471700401,계명산, , ,0.54,쉬움,10,7, , , , , ,2016-12-31,2711990500
3,3,2618,471700401,계명산,고란리구간, ,1.72,쉬움,32,23, , , , , ,2016-12-31,2711990500
4,4,2619,471700401,계명산, , ,0.97,쉬움,17,12, , , , , ,2016-12-31,2711990500
5,5,2620,471700401,계명산, , ,1.96,쉬움,35,24, , , , , ,2016-12-31,2711990500
6,6,2621,471700401,계명산, , ,0.13,쉬움,2,2, , , , , ,2016-12-31,2711990500
7,7,2622,471700401,계명산, , ,0.44,쉬움,8,5, , , , , ,2016-12-31,2711990500
8,8,2623,471700401,계명산, , ,0.38,쉬움,7,5, , , , , ,2016-12-31,2711990500
9,9,2624,471700401,계명산, , ,0.51,쉬움,9,6, , , , , ,2016-12-31,2711990500
10,10,2625,471700401,계명산, , ,0.23,쉬움,4,3, , , , , ,2016-12-31,2711990500
11,11,2626,471700401,계명산, , ,0.71,쉬움,13,9, , , , , ,2016-12-31,2711990500
12,12,2627,471700401,계명산, , ,0.65,쉬움,11,8, , , , , ,2016-12-31,2711990500
13,13,2628,471700401,계명산, , ,1.34,쉬움,24,17, , , , , ,2016-12-31,2711990500
14,14,2629,471700401,계명산,배방리구간, ,2.37,쉬움,42,29, , , , , ,2016-12-31,2711990500
15,15,2630,471700401,계명산,묵계리구간, ,3.35,쉬움,59,41, , ,Y, , ,2016-12-31,2711990500
16,16,2631,471700401,계명산,고란리구간, ,0.53,쉬움,9,7, , , , , ,2016-12-31,2711990500
17,17,2632,471700401,계명산,고란리구간, ,2.13,쉬움,38,26, , , , , ,2016-12-31,2711990500
