,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,10203,427701901,노목산,백전리구간, ,0.52,쉬움,9,6, , , , , ,2016-12-31,2211061000
1,1,10204,427701901,노목산,직전리구간, ,2.49,쉬움,93,65, , , , , ,2016-12-31,2211061000
2,2,10205,427701901,노목산, , ,0.5,쉬움,9,6, , , , , ,2016-12-31,2211061000
3,3,10206,427701901,노목산, , ,0.29,쉬움,5,4, , , , , ,2016-12-31,2211061000
4,4,10207,427701901,노목산,직전리구간, ,1.5,쉬움,32,23, , , , , ,2016-12-31,2211061000
5,5,10208,427701901,노목산,백전리구간, ,3.37,쉬움,59,42, , , , , ,2016-12-31,2211061000
6,6,10209,427701901,노목산, , ,0.41,쉬움,7,5, , , , , ,2016-12-31,2211061000
7,7,10210,427701901,노목산, , ,0.15,쉬움,3,2, , , , , ,2016-12-31,2211061000
8,8,10211,427701901,노목산,사북리구간, ,0.32,쉬움,6,4, , , , , ,2016-12-31,2211061000
9,9,10212,427701901,노목산, , ,0.64,쉬움,11,8, , , , , ,2016-12-31,2211061000
10,10,10213,427701901,노목산, , ,0.11,쉬움,2,1, , , , , ,2016-12-31,2211061000
11,11,10214,427701901,노목산,사북리구간, ,0.0,쉬움,1,0, , , , , ,2016-12-31,2211061000
12,12,10215,427701901,노목산,사북리구간, ,0.34,쉬움,6,4, , , , , ,2016-12-31,2211061000
13,13,10216,427701901,노목산, , ,0.74,쉬움,13,9, , , , , ,2016-12-31,2211061000
14,14,10217,427701901,노목산, , ,0.4,쉬움,7,5, , , , , ,2016-12-31,2211061000
15,15,10218,427701901,노목산, , ,1.29,쉬움,23,16, , , , , ,2016-12-31,2211061000
16,16,10219,427701901,노목산,사북리구간, ,1.12,쉬움,21,15, , , , , ,2016-12-31,2211061000
17,17,10220,427701901,노목산, , ,1.35,쉬움,24,17, , , , , ,2016-12-31,2211061000
18,18,10221,427701901,노목산,사북리구간, ,3.43,쉬움,129,90, , , , , ,2016-12-31,2211061000
