,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,15323,468100701,만덕산, , ,0.16,쉬움,3,2, , , , , ,2016-12-31,2601010700
1,1,15324,468100701,만덕산,덕남리구간,옥련사 - 깃대봉 - 백련사 - 다산초당,0.56,쉬움,10,7, , , , , ,2016-12-31,2601010700
2,2,15325,468100701,만덕산, , ,0.33,쉬움,6,4, , , , , ,2016-12-31,2601010700
3,3,15326,468100701,만덕산,덕남리구간, ,0.44,쉬움,8,5, , , , , ,2016-12-31,2601010700
4,4,15327,468100701,만덕산,만덕리구간, ,1.83,쉬움,46,32, , , , , ,2016-12-31,2601010700
5,5,15328,468100701,만덕산,만덕리구간, ,0.42,쉬움,7,5, , , , , ,2016-12-31,2601010700
6,6,15329,468100701,만덕산, , ,0.46,쉬움,8,6, , , , , ,2016-12-31,2601010700
7,7,15330,468100701,만덕산,만덕리구간, ,0.07,쉬움,1,1, , , , , ,2016-12-31,2601010700
8,8,15331,468100701,만덕산,만덕리구간, ,0.33,쉬움,6,4, , , , , ,2016-12-31,2601010700
9,9,15332,468100701,만덕산, , ,0.78,쉬움,14,10, , , , , ,2016-12-31,2601010700
10,10,15333,468100701,만덕산, , ,0.02,쉬움,1,0, , , , , ,2016-12-31,2601010700
11,11,15334,468100701,만덕산, , ,0.49,쉬움,9,6, , , , , ,2016-12-31,2601010700
12,12,15335,468100701,만덕산, , ,0.33,쉬움,6,4, , , , , ,2016-12-31,2601010700
13,13,15336,468100701,만덕산,만덕리구간, ,0.86,중간,26,18, , , , , ,2016-12-31,2601010700
14,14,15337,468100701,만덕산, , ,0.36,쉬움,6,4, , , , , ,2016-12-31,2601010700
15,15,15338,468100701,만덕산,덕서리구간, ,0.67,쉬움,12,8, , , , , ,2016-12-31,2601010700
16,16,15339,468100701,만덕산, , ,1.95,쉬움,34,24, , , , , ,2016-12-31,2601010700
17,17,15340,468100701,만덕산, , ,1.47,쉬움,26,18, , , , , ,2016-12-31,2601010700
18,18,15341,468100701,만덕산,석문리구간, ,4.5,쉬움,96,68, , , , , ,2016-12-31,2601010700
