,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,16066,481700701,망진산, , ,0.03,쉬움,1,0, , , ,산이 완만하여 큰위험요소 없음,Y,2016-12-31,2812130800
1,1,16067,481700701,망진산, , ,0.11,쉬움,2,1, , , , , ,2016-12-31,2812130800
2,2,16068,481700701,망진산, , ,0.18,쉬움,3,2, , , , , ,2016-12-31,2812130800
3,3,16069,481700701,망진산, , ,0.19,쉬움,3,2, , , , , ,2016-12-31,2812130800
4,4,16070,481700701,망진산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,2812130800
5,5,16071,481700701,망진산,주약동구간, ,0.28,쉬움,5,3, , , , , ,2016-12-31,2812130800
6,6,16072,481700701,망진산, , ,0.2,쉬움,4,2, , , , , ,2016-12-31,2812130800
7,7,16073,481700701,망진산,주약동구간, ,0.12,쉬움,2,1, , , , , ,2016-12-31,2812130800
8,8,16074,481700701,망진산, , ,0.01,쉬움,1,0, , , , , ,2016-12-31,2812130800
9,9,16075,481700701,망진산, , ,0.02,쉬움,1,0, , , , , ,2016-12-31,2812130800
10,10,16076,481700701,망진산, , ,0.02,쉬움,1,0, , , , , ,2016-12-31,2812130800
11,11,16077,481700701,망진산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,2812130800
12,12,16078,481700701,망진산, , ,0.02,쉬움,1,0, , , , , ,2016-12-31,2812130800
13,13,16079,481700701,망진산, , ,0.01,쉬움,1,0, , , , , ,2016-12-31,2812130800
14,14,16080,481700701,망진산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,2812130800
15,15,16081,481700701,망진산,주약동구간, ,0.16,쉬움,3,2, , , , , ,2016-12-31,2812130800
16,16,16082,481700701,망진산, , ,0.01,쉬움,1,0, , , , , ,2016-12-31,2812130800
17,17,16083,481700701,망진산, , ,0.01,쉬움,1,0, , , , , ,2016-12-31,2812130800
18,18,16084,481700701,망진산,주약동구간, ,0.61,쉬움,11,8, , , , , ,2016-12-31,2812130800
19,19,16085,481700701,망진산,주약동구간, ,0.15,쉬움,3,2, , , , , ,2016-12-31,2812130800
20,20,16086,481700701,망진산,주약동구간, ,0.21,쉬움,4,3, , , , , ,2016-12-31,2812130800
21,21,16087,481700701,망진산, , ,0.52,쉬움,9,6, , , ,산이 완만하여 큰위험요소 없음,Y,2016-12-31,2812130800
22,22,16088,481700701,망진산, , ,0.16,쉬움,3,2, , , , , ,2016-12-31,2812130800
23,23,16089,481700701,망진산, , ,0.2,쉬움,4,2, , , , , ,2016-12-31,2812130800
24,24,16090,481700701,망진산,망경동구간, ,0.14,쉬움,2,2, , , , , ,2016-12-31,2812130800
25,25,16091,481700701,망진산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,2812130800
26,26,16092,481700701,망진산, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,2812130800
27,27,16093,481700701,망진산, , ,0.13,쉬움,2,2, , , , , ,2016-12-31,2812130800
28,28,16094,481700701,망진산, , ,0.16,쉬움,3,2, , , , , ,2016-12-31,2812130800
29,29,16095,481700701,망진산, , ,0.13,쉬움,2,2, , , , , ,2016-12-31,2812130800
30,30,16096,481700701,망진산, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,2812130800
31,31,16097,481700701,망진산, , ,0.11,쉬움,2,1, , , , , ,2016-12-31,2812130800
32,32,16098,481700701,망진산,주약동구간, ,0.32,쉬움,6,4, , , , , ,2016-12-31,2812130800
33,33,16099,481700701,망진산,주약동구간, ,0.72,쉬움,13,9, , , , , ,2016-12-31,2812130800
