,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,28208,428000601,비봉산,상리구간, ,0.49,쉬움,9,6, , , , , ,2016-12-31,428000601
1,1,28209,428000601,비봉산,상리구간, ,0.29,쉬움,5,4, , , , , ,2016-12-31,428000601
2,2,28210,428000601,비봉산,상리구간, ,0.05,쉬움,1,1, , , , , ,2016-12-31,428000601
3,3,28211,428000601,비봉산,상리구간, ,0.15,쉬움,3,2, , , , , ,2016-12-31,428000601
4,4,28212,428000601,비봉산,청리구간, ,0.76,쉬움,13,9, , , , , ,2016-12-31,428000601
5,5,28213,428000601,비봉산,청리구간, ,1.07,쉬움,19,13, , , , , ,2016-12-31,428000601
6,6,28214,428000601,비봉산,상리구간, ,0.03,쉬움,1,0, , , , , ,2016-12-31,428000601
7,7,28215,428000601,비봉산,일립아파트등산로입구-양구읍송청리구간, ,0.1,쉬움,2,1, , , , , ,2016-12-31,428000601
8,8,28216,428000601,비봉산,일립아파트등산로입구-양구읍송청리구간, ,0.33,쉬움,6,4, , , , , ,2016-12-31,428000601
9,9,28217,428000601,비봉산,일립아파트등산로입구-양구읍송청리구간, ,0.17,쉬움,3,2, , , , , ,2016-12-31,428000601
10,10,28218,428000601,비봉산,심곡사구간, ,1.44,쉬움,25,18, , , , , ,2016-12-31,428000601
11,11,28219,428000601,비봉산,봉안사구간, ,0.83,쉬움,18,12, , , , , ,2016-12-31,428000601
12,12,28220,428000601,비봉산,양구읍상리곧은골구간, ,1.05,쉬움,19,13, , , , , ,2016-12-31,428000601
13,13,28221,428000601,비봉산,상리구간, ,0.3,쉬움,5,4, , , , , ,2016-12-31,428000601
14,14,28222,428000601,비봉산,상리구간, ,0.12,쉬움,2,1, , , , , ,2016-12-31,428000601
15,15,28223,428000601,비봉산,상리구간, ,0.26,쉬움,5,3, , , , , ,2016-12-31,428000601
16,16,28224,428000601,비봉산,비봉초등학교-비봉체육공원구간, ,0.33,쉬움,6,4, , , , , ,2016-12-31,428000601
17,17,28225,428000601,비봉산,비봉초등학교-비봉체육공원구간, ,0.05,쉬움,1,1, , , , , ,2016-12-31,428000601
18,18,28226,428000601,비봉산,비봉초등학교-비봉체육공원구간, ,0.64,쉬움,11,8, , , , , ,2016-12-31,428000601
19,19,28227,428000601,비봉산,비봉초등학교-비봉체육공원구간, ,0.51,쉬움,9,6, , , , , ,2016-12-31,428000601
20,20,28228,428000601,비봉산,비봉초등학교-비봉체육공원구간, ,0.38,쉬움,7,5, , , , , ,2016-12-31,428000601
21,21,28229,428000601,비봉산,비봉초등학교-비봉체육공원구간, ,0.34,쉬움,6,4, , , , , ,2016-12-31,428000601
22,22,28230,428000601,비봉산,비봉초등학교-비봉체육공원구간, ,0.11,쉬움,2,1, , , , , ,2016-12-31,428000601
23,23,28231,428000601,비봉산,비봉초등학교-비봉체육공원구간, ,0.59,쉬움,10,7, , , , , ,2016-12-31,428000601
24,24,28232,428000601,비봉산,하리구간, ,0.07,쉬움,1,1, , , , , ,2016-12-31,428000601
25,25,28233,428000601,비봉산,일립아파트등산로입구-양구읍송청리구간, ,0.12,쉬움,2,1, , , , , ,2016-12-31,428000601
26,26,28234,428000601,비봉산,송천리구간, ,2.31,쉬움,41,29, , , , , ,2016-12-31,428000601
27,27,28235,428000601,비봉산,비봉초등학교-비봉체육공원구간, ,0.28,쉬움,5,3, , , , , ,2016-12-31,428000601
28,28,28236,428000601,비봉산,청리구간, ,0.26,쉬움,5,3, , , , , ,2016-12-31,428000601
29,29,28237,428000601,비봉산,청리전원마을구간, ,1.23,쉬움,31,22, , , , , ,2016-12-31,428000601
30,30,28238,428000601,비봉산,양구군청구간, ,0.58,쉬움,10,7, , , , , ,2016-12-31,428000601
