,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,3767,272600101,고산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,1307290100
1,1,3768,272600101,고산, , ,0.26,쉬움,5,3, , , , , ,2016-12-31,1307290100
2,2,3769,272600101,고산, , ,0.49,쉬움,9,6, , , , , ,2016-12-31,1307290100
3,3,3770,272600101,고산,매호동구간, ,0.38,쉬움,7,5, , , , , ,2016-12-31,1307290100
4,4,3771,272600101,고산, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,1307290100
5,5,3772,272600101,고산,매호동구간, ,0.45,쉬움,8,6, , , , , ,2016-12-31,1307290100
6,6,3773,272600101,고산,시지동구간, ,0.38,쉬움,7,5, , , , , ,2016-12-31,1307290100
7,7,3774,272600101,고산, , ,0.32,쉬움,6,4, , , , , ,2016-12-31,1307290100
8,8,3775,272600101,고산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,1307290100
9,9,3776,272600101,고산,가천동구간, ,0.35,쉬움,6,4, , , , , ,2016-12-31,1307290100
10,10,3777,272600101,고산, , ,0.24,쉬움,4,3, , , , , ,2016-12-31,1307290100
11,11,3778,272600101,고산, , ,0.31,쉬움,5,4, , , , , ,2016-12-31,1307290100
12,12,3779,272600101,고산, , ,0.05,쉬움,1,1, , , , , ,2016-12-31,1307290100
13,13,3780,272600101,고산,시지동구간, ,0.21,쉬움,4,3, , , , , ,2016-12-31,1307290100
14,14,3781,272600101,고산, , ,0.25,쉬움,4,3, , , , , ,2016-12-31,1307290100
15,15,3782,272600101,고산, , ,0.54,쉬움,10,7, , , , , ,2016-12-31,1307290100
16,16,3783,272600101,고산, , ,0.38,쉬움,7,5, , , , , ,2016-12-31,1307290100
17,17,3784,272600101,고산,시지동구간, ,0.02,쉬움,1,0, , , , , ,2016-12-31,1307290100
18,18,3785,272600101,고산,시지동구간, ,0.19,쉬움,3,2, , , , , ,2016-12-31,1307290100
19,19,3786,272600101,고산,시지동구간, ,0.06,쉬움,1,1, , , , , ,2016-12-31,1307290100
20,20,3787,272600101,고산,시지동구간, ,0.4,쉬움,7,5, , , , , ,2016-12-31,1307290100
21,21,3788,272600101,고산, , ,0.22,쉬움,4,3, , , , , ,2016-12-31,1307290100
22,22,3789,272600101,고산,가천동구간, ,0.22,쉬움,4,3, , , , , ,2016-12-31,1307290100
23,23,3790,272600101,고산,가천동구간, ,0.23,쉬움,4,3, , , , , ,2016-12-31,1307290100
24,24,3791,272600101,고산, , ,0.11,쉬움,2,1, , , , , ,2016-12-31,1307290100
25,25,3792,272600101,고산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,1307290100
26,26,3793,272600101,고산,가천동구간, ,0.14,쉬움,2,2, , , , , ,2016-12-31,1307290100
27,27,3794,272600101,고산, , ,0.25,쉬움,4,3, , , , , ,2016-12-31,1307290100
28,28,3795,272600101,고산, , ,0.38,쉬움,7,5, , , , , ,2016-12-31,1307290100
29,29,3796,272600101,고산, , ,0.33,쉬움,6,4, , , , , ,2016-12-31,1307290100
30,30,3797,272600101,고산, , ,0.31,쉬움,5,4, , , , , ,2016-12-31,1307290100
31,31,3798,272600101,고산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,1307290100
32,32,3799,272600101,고산, , ,0.09,쉬움,2,1, , , , , ,2016-12-31,1307290100
33,33,3800,272600101,고산, , ,0.18,쉬움,3,2, , , , , ,2016-12-31,1307290100
34,34,3801,272600101,고산, , ,0.34,쉬움,6,4, , , , , ,2016-12-31,1307290100
35,35,3802,272600101,고산, , ,0.43,쉬움,8,5, , , , , ,2016-12-31,1307290100
36,36,3803,272600101,고산, , ,0.05,쉬움,1,1, , , , , ,2016-12-31,1307290100
37,37,3804,272600101,고산, , ,0.13,쉬움,2,2, , , , , ,2016-12-31,1307290100
38,38,3805,272600101,고산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,1307290100
39,39,3806,272600101,고산,시지동구간, ,0.17,쉬움,3,2, , , , , ,2016-12-31,1307290100
40,40,3807,272600101,고산, , ,0.39,쉬움,7,5, , , , , ,2016-12-31,1307290100
41,41,3808,272600101,고산, , ,0.31,쉬움,5,4, , , , , ,2016-12-31,1307290100
42,42,3809,272600101,고산, , ,0.31,쉬움,5,4, , , , , ,2016-12-31,1307290100
43,43,3810,272600101,고산,시지동구간, ,0.26,쉬움,5,3, , , , , ,2016-12-31,1307290100
