,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,2374,431105201,것대산,율량동구간, ,0.29,쉬움,5,4, , , , , ,2016-12-31,431105201
1,1,2375,431105201,것대산,율량동구간, ,0.46,쉬움,8,6, , , , , ,2016-12-31,431105201
2,2,2376,431105201,것대산,용정동구간, ,0.48,쉬움,8,6, , , , , ,2016-12-31,431105201
3,3,2377,431105201,것대산,율량동구간, ,0.95,쉬움,17,12, , , , , ,2016-12-31,431105201
4,4,2378,431105201,것대산,율량동구간, ,0.16,쉬움,3,2, , , , , ,2016-12-31,431105201
5,5,2379,431105201,것대산,율량동구간, ,0.42,쉬움,7,5, , , , , ,2016-12-31,431105201
6,6,2380,431105201,것대산,율량동구간, ,0.66,쉬움,12,8, , , , , ,2016-12-31,431105201
7,7,2381,431105201,것대산,율량동구간, ,0.48,쉬움,8,6, , , , , ,2016-12-31,431105201
8,8,2382,431105201,것대산,명암동구간, ,0.66,쉬움,12,8, , , , , ,2016-12-31,431105201
9,9,2383,431105201,것대산,율량동구간, ,1.05,쉬움,19,13, , , , , ,2016-12-31,431105201
10,10,2384,431105201,것대산,명암동구간, ,0.51,쉬움,9,6, , , , , ,2016-12-31,431105201
11,11,2385,431105201,것대산,명암동구간, ,0.36,쉬움,6,4, , , , , ,2016-12-31,431105201
12,12,2386,431105201,것대산,명암동구간, ,0.52,쉬움,9,6, , , , , ,2016-12-31,431105201
13,13,2387,431105201,것대산,용정동구간, ,0.57,쉬움,10,7, , , , , ,2016-12-31,431105201
14,14,2388,431105201,것대산,상당산성삼거리길-것대상정상구간, ,0.08,쉬움,1,1,흙길, , , , ,2016-12-31,431105201
15,15,2389,431105201,것대산,명암동구간, ,0.88,쉬움,16,11, , , , , ,2016-12-31,431105201
16,16,2390,431105201,것대산,용정동구간, ,1.48,쉬움,26,18, , , , , ,2016-12-31,431105201
17,17,2391,431105201,것대산,용암동구간, ,0.91,쉬움,16,11, , , , , ,2016-12-31,431105201
18,18,2392,431105201,것대산,운동동구간, ,4.87,쉬움,86,60, , , , , ,2016-12-31,431105201
19,19,2393,431105201,것대산,명암동구간, ,0.16,쉬움,3,2, , , , , ,2016-12-31,431105201
20,20,2394,431105201,것대산,상당산성삼거리길-것대상정상구간, ,0.16,쉬움,3,2,흙길, , , , ,2016-12-31,431105201
21,21,2395,431105201,것대산,현암리구간, ,1.97,쉬움,42,30, , , , , ,2016-12-31,431105201
22,22,2396,431105201,것대산,산성동구간, ,1.17,쉬움,21,14, , , , , ,2016-12-31,431105201
23,23,2397,431105201,것대산,명암동구간, ,0.85,쉬움,15,11, , , , , ,2016-12-31,431105201
24,24,2398,431105201,것대산,명암동구간, ,0.44,쉬움,8,5, , , , , ,2016-12-31,431105201
25,25,2399,431105201,것대산,현암리구간, ,2.65,쉬움,57,40, , , , , ,2016-12-31,431105201
26,26,2400,431105201,것대산,산성동구간, ,1.5,쉬움,26,19, , , , , ,2016-12-31,431105201
27,27,2401,431105201,것대산,상당산성삼거리길-것대상정상구간, ,0.52,쉬움,9,6,흙길, , , , ,2016-12-31,431105201
28,28,2402,431105201,것대산,상당산성삼거리길-것대상정상구간, ,0.66,쉬움,12,8,흙길, , , , ,2016-12-31,431105201
29,29,2403,431105201,것대산,명암동구간, ,0.76,쉬움,13,9, , , , , ,2016-12-31,431105201
30,30,2404,431105201,것대산,명암동구간, ,0.11,쉬움,2,1, , , , , ,2016-12-31,431105201
31,31,2405,431105201,것대산,명암동구간, ,0.56,쉬움,10,7, , , , , ,2016-12-31,431105201
32,32,2406,431105201,것대산,상당산성삼거리길-것대상정상구간, ,1.37,쉬움,24,17,흙길, , , , ,2016-12-31,431105201
33,33,2407,431105201,것대산,덕암리구간, ,1.56,쉬움,28,19, , , , , ,2016-12-31,431105201
34,34,2408,431105201,것대산,명암동구간, ,0.11,쉬움,2,1, , , , , ,2016-12-31,431105201
