,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,6715,482500401,굴암산,지사동구간, ,0.39,쉬움,7,5, , , , , ,2016-12-31,264400101
1,1,6716,482500401,굴암산,미음동구간, ,0.2,쉬움,4,2, , , , , ,2016-12-31,264400101
2,2,6717,482500401,굴암산,관동동구간, ,1.57,쉬움,28,19, , , , , ,2016-12-31,481290101
3,3,6718,482500401,굴암산,율하동구간, ,0.31,쉬움,5,4, , , , , ,2016-12-31,482500401
4,4,6719,482500401,굴암산,장유동구간, ,1.59,쉬움,34,24, , , , , ,2016-12-31,482500401
5,5,6720,482500401,굴암산, , ,0.71,쉬움,13,9, , , , , ,2016-12-31,482500401
6,6,6721,482500401,굴암산, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,482500401
7,7,6722,482500401,굴암산,율하동구간, ,0.4,쉬움,7,5, , , , , ,2016-12-31,482500401
8,8,6723,482500401,굴암산,율하동구간, ,0.07,쉬움,1,1, , , , , ,2016-12-31,482500401
9,9,6724,482500401,굴암산,율하동구간, ,0.71,쉬움,13,9, , , , , ,2016-12-31,482500401
10,10,6725,482500401,굴암산,관동동구간, ,0.19,쉬움,3,2, , , , , ,2016-12-31,482500401
11,11,6726,482500401,굴암산,관동동구간, ,0.58,쉬움,10,7, , , , , ,2016-12-31,482500401
12,12,6727,482500401,굴암산, , ,1.23,쉬움,22,15, , , , , ,2016-12-31,2804210400
13,13,6728,482500401,굴암산, , ,0.96,쉬움,17,12, , , , , ,2016-12-31,2804210400
14,14,6729,482500401,굴암산, , ,1.62,쉬움,29,20, , , , , ,2016-12-31,2804210400
15,15,6730,482500401,굴암산,관동동구간, ,1.44,쉬움,25,18, , , , , ,2016-12-31,2804210400
16,16,6731,482500401,굴암산, , ,0.71,쉬움,13,9, , , , , ,2016-12-31,2804210400
17,17,6732,482500401,굴암산,지사동구간, ,3.16,쉬움,56,39, , , , , ,2016-12-31,2804210400
18,18,6733,482500401,굴암산, , ,1.22,쉬움,22,15, , , , , ,2016-12-31,2804210400
19,19,6734,482500401,굴암산, , ,0.9,쉬움,16,11, , , , , ,2016-12-31,2804210400
20,20,6735,482500401,굴암산,지사동구간, ,0.99,쉬움,17,12, , , , , ,2016-12-31,2804210400
21,21,6736,482500401,굴암산, , ,0.72,쉬움,13,9, , , , , ,2016-12-31,2804210400
22,22,6737,482500401,굴암산,두동구간, ,2.05,쉬움,36,25, , , , , ,2016-12-31,2804210400
23,23,6738,482500401,굴암산,미음동구간, ,2.78,쉬움,49,34, , , , , ,2016-12-31,2804210400
24,24,6739,482500401,굴암산,미음동구간, ,1.27,쉬움,22,16, , , , , ,2016-12-31,2804210400
25,25,6740,482500401,굴암산, , ,0.65,쉬움,11,8, , , , , ,2016-12-31,2804210400
26,26,6741,482500401,굴암산, , ,0.64,쉬움,11,8, , , , , ,2016-12-31,2804210400
