,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,17077,427700901,못골산,고한리구간, ,1.91,쉬움,36,25, , , , , ,2016-12-31,427702901
1,1,17078,427700901,못골산, , ,0.65,쉬움,14,10, , , , , ,2016-12-31,427702901
2,2,17079,427700901,못골산,고한리구간, ,1.08,쉬움,23,16, , , , , ,2016-12-31,427702901
3,3,17080,427700901,못골산, , ,0.77,쉬움,14,10, , , , , ,2016-12-31,427702901
4,4,17081,427700901,못골산,고한리구간, ,0.43,쉬움,8,5, , , , , ,2016-12-31,427702901
