,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,886,468203401,갈두산,송호리구간, ,0.14,쉬움,2,2, , , , , ,2016-12-31,468203401
1,1,887,468203401,갈두산,송호리구간, ,0.55,쉬움,10,7, , , , , ,2016-12-31,468203401
2,2,888,468203401,갈두산,송호리구간, ,0.08,쉬움,1,1, , , , , ,2016-12-31,468203401
3,3,889,468203401,갈두산,송호리구간, ,0.1,쉬움,2,1, , , , , ,2016-12-31,468203401
4,4,890,468203401,갈두산,송호리구간, ,0.1,쉬움,2,1, , , , , ,2016-12-31,468203401
5,5,891,468203401,갈두산,송호리구간, ,0.04,쉬움,1,0, , , , , ,2016-12-31,468203401
6,6,892,468203401,갈두산,송호리구간, ,0.35,쉬움,6,4, , , , , ,2016-12-31,468203401
7,7,893,468203401,갈두산,송호리구간, ,0.14,쉬움,2,2, , , , , ,2016-12-31,468203401
8,8,894,468203401,갈두산,송호리구간, ,0.04,쉬움,1,0, , , , , ,2016-12-31,468203401
9,9,895,468203401,갈두산,송호리구간, ,0.26,쉬움,5,3, , , , , ,2016-12-31,468203401
10,10,896,468203401,갈두산,송호리구간, ,0.49,쉬움,9,6, , , , , ,2016-12-31,468203401
11,11,897,468203401,갈두산,송호리구간, ,0.15,쉬움,3,2, , , , , ,2016-12-31,468203401
12,12,898,468203401,갈두산,송호리구간, ,0.31,쉬움,5,4, , , , , ,2016-12-31,468203401
13,13,899,468203401,갈두산,송호리구간, ,0.77,쉬움,14,10, , , , , ,2016-12-31,468203401
14,14,900,468203401,갈두산,송호리구간, ,0.3,쉬움,5,4, , , , , ,2016-12-31,468203401
15,15,901,468203401,갈두산,송호리구간, ,0.23,쉬움,4,3, , , , , ,2016-12-31,468203401
