,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,6302,427600103,국민의숲트레킹,횡계리구간, ,0.33,쉬움,6,4, , , , , ,2016-12-31,427600103
1,1,6303,427600103,국민의숲트레킹,횡계리구간, ,0.52,쉬움,9,6, , , , , ,2016-12-31,427600103
2,2,6304,427600103,국민의숲트레킹,횡계리구간, ,0.21,쉬움,4,3, , , , , ,2016-12-31,427600103
3,3,6305,427600103,국민의숲트레킹,횡계리구간, ,0.05,쉬움,1,1, , , , , ,2016-12-31,427600103
4,4,6306,427600103,국민의숲트레킹,횡계리구간, ,0.82,쉬움,14,10, , , , , ,2016-12-31,427600103
5,5,6307,427600103,국민의숲트레킹,횡계리구간, ,0.12,쉬움,2,1, , , , , ,2016-12-31,427600103
6,6,6308,427600103,국민의숲트레킹,횡계리구간, ,0.1,쉬움,2,1, , , , , ,2016-12-31,427600103
7,7,6309,427600103,국민의숲트레킹,횡계리구간, ,1.08,쉬움,19,13, , , , , ,2016-12-31,427600103
8,8,6310,427600103,국민의숲트레킹,횡계리구간, ,0.42,쉬움,7,5, , , , , ,2016-12-31,427600103
9,9,6311,427600103,국민의숲트레킹,횡계리구간, ,0.15,쉬움,3,2, , , , , ,2016-12-31,427600103
