,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,5319,488600901,구곡산,원리구간, ,2.28,쉬움,86,60, , , , , ,2016-12-31,488600901
1,1,5320,488600901,구곡산,원리구간, ,0.08,쉬움,1,1, , , , , ,2016-12-31,488600901
2,2,5321,488600901,구곡산,동당리구간, ,0.74,쉬움,13,9, , , , , ,2016-12-31,488600901
3,3,5322,488600901,구곡산,동당리구간, ,0.33,쉬움,6,4, , , , , ,2016-12-31,488600901
4,4,5323,488600901,구곡산,동당리구간, ,0.18,쉬움,3,2, , , , , ,2016-12-31,488600901
5,5,5324,488600901,구곡산,동당리구간, ,0.42,쉬움,7,5, , , , , ,2016-12-31,488600901
6,6,5325,488600901,구곡산,동당리구간, ,1.73,쉬움,31,21, , , , , ,2016-12-31,488600901
7,7,5326,488600901,구곡산,동당리구간, ,0.5,쉬움,9,6, , , , , ,2016-12-31,488600901
8,8,5327,488600901,구곡산,동당리구간, ,1.65,쉬움,29,20, , , , , ,2016-12-31,488600901
9,9,5328,488600901,구곡산,원리구간, ,0.2,쉬움,4,2, , , , , ,2016-12-31,488600901
10,10,5329,488600901,구곡산,신천리구간, ,1.29,쉬움,23,16, , ,Y, , ,2016-12-31,488600901
11,11,5330,488600901,구곡산,원리구간, ,1.08,쉬움,19,13, , , , , ,2016-12-31,488600901
12,12,5331,488600901,구곡산,동당리구간, ,3.67,쉬움,138,96, , , , , ,2016-12-31,488600901
13,13,5332,488600901,구곡산,신천리구간, ,2.76,쉬움,49,34, , ,Y, , ,2016-12-31,488600901
