,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,18200,414601701,문수산,동림리구간, ,0.69,쉬움,12,9, , , , , ,2016-12-31,414611201
1,1,18201,414601701,문수산, , ,0.26,쉬움,5,3, , , , , ,2016-12-31,414611201
2,2,18202,414601701,문수산,능원리구간, ,0.77,쉬움,14,10, , , , , ,2016-12-31,414611201
3,3,18203,414601701,문수산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,414611201
4,4,18204,414601701,문수산, , ,0.35,쉬움,6,4, , , , , ,2016-12-31,414611201
5,5,18205,414601701,문수산,능원리구간, ,0.05,쉬움,1,1, , , , , ,2016-12-31,414611201
6,6,18206,414601701,문수산, , ,0.64,쉬움,11,8, , , , , ,2016-12-31,414611201
7,7,18207,414601701,문수산, , ,0.47,쉬움,8,6, , , , , ,2016-12-31,414611201
8,8,18208,414601701,문수산, , ,0.35,쉬움,6,4, , , , , ,2016-12-31,414611201
9,9,18209,414601701,문수산,능원리구간, ,0.03,쉬움,1,0, , , , , ,2016-12-31,414611201
10,10,18210,414601701,문수산, , ,0.18,쉬움,3,2, , , , , ,2016-12-31,414611201
11,11,18211,414601701,문수산,능원리구간, ,0.43,쉬움,8,5, , , , , ,2016-12-31,414611201
