,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,26847,114100801,북한산,서대문구홍은동풍림아이원아파트-홍은동구간, ,0.08,쉬움,1,1,시멘트, , ,암벽지역, ,2016-12-31,114100801
1,1,26848,114100801,북한산,서대문구홍은동풍림아이원아파트-홍은동구간, ,0.01,쉬움,1,0,시멘트, , ,암벽지역, ,2016-12-31,114100801
2,2,26849,114100801,북한산,서대문구홍은동풍림아이원아파트-홍은동구간, ,0.13,쉬움,2,2,시멘트, , ,암벽지역, ,2016-12-31,114100801
3,3,26850,114100801,북한산,서대문구홍은동풍림아이원아파트-홍은동구간, ,0.02,쉬움,1,0,시멘트, , ,암벽지역, ,2016-12-31,114100801
4,4,26851,114100801,북한산,서대문구홍은동풍림아이원아파트-홍은동구간, ,0.05,쉬움,1,1,시멘트, , ,암벽지역, ,2016-12-31,114100801
5,5,26852,114100801,북한산,서대문구홍은동풍림아이원아파트-홍은동구간, ,0.1,쉬움,2,1,시멘트, , ,암벽지역, ,2016-12-31,114100801
6,6,26853,114100801,북한산,서대문구홍은동풍림아이원아파트-홍은동구간, ,0.18,쉬움,3,2,시멘트, , ,암벽지역, ,2016-12-31,114100801
7,7,26854,114100801,북한산,홍은동구간, ,0.26,쉬움,5,3,토사, , ,암벽지역, ,2016-12-31,114100801
8,8,26855,114100801,북한산,서대문구홍은2동구간, ,0.2,쉬움,4,2,토사, , ,암벽지역, ,2016-12-31,114100801
9,9,26856,114100801,북한산,서대문구홍은2동구간, ,0.29,쉬움,5,4,토사, , ,암벽지역, ,2016-12-31,114100801
10,10,26857,114100801,북한산,서대문구홍은2동구간, ,0.08,쉬움,1,1,토사, , ,암벽지역, ,2016-12-31,114100801
11,11,26858,114100801,북한산,서대문구홍은동-종로구구간, ,0.11,쉬움,2,1,토사, , ,암벽지역, ,2016-12-31,114100801
12,12,26859,114100801,북한산,서대문구홍은동-종로구구간, ,0.12,쉬움,2,1,토사, , ,암벽지역, ,2016-12-31,114100801
13,13,26860,114100801,북한산,서대문구홍은동포방터1길구간, ,0.06,중간,1,1,토사, , ,암벽지역, ,2016-12-31,114100801
14,14,26861,114100801,북한산,홍은동구간, ,0.04,쉬움,1,0,토사, , ,암벽지역, ,2016-12-31,114100801
15,15,26862,114100801,북한산,서대문구홍은동포방터1길구간, ,0.17,쉬움,3,2,토사, , ,암벽지역, ,2016-12-31,114100801
16,16,26863,114100801,북한산,서대문구홍은동포방터1길구간, ,0.07,쉬움,1,1,토사, , ,암벽지역, ,2016-12-31,114100801
17,17,26864,114100801,북한산,서대문구홍은동포방터1길구간, ,0.08,쉬움,1,1,토사, , ,암벽지역, ,2016-12-31,114100801
18,18,26865,114100801,북한산,서대문구홍은동포방터1길구간, ,0.08,쉬움,1,1,토사, , ,암벽지역, ,2016-12-31,114100801
19,19,26866,114100801,북한산,홍은동구간, ,0.05,쉬움,1,1,토사, , ,암벽지역, ,2016-12-31,114100801
20,20,26867,114100801,북한산,홍은동구간, ,0.04,쉬움,1,0,토사, , ,암벽지역, ,2016-12-31,114100801
21,21,26868,114100801,북한산,홍은동구간, ,0.05,쉬움,1,1,토사, , ,암벽지역, ,2016-12-31,114100801
22,22,26869,114100801,북한산,서대문구홍은1동구간, ,0.05,쉬움,1,1,토사, , ,암벽지역, ,2016-12-31,114100801
23,23,26870,114100801,북한산,홍은동구간, ,0.5,쉬움,9,6,토사, , ,암벽지역, ,2016-12-31,114100801
24,24,26871,114100801,북한산,홍은동구간, ,0.04,쉬움,1,0,토사, , ,암벽지역, ,2016-12-31,114100801
25,25,26872,114100801,북한산,서대문구홍은1동구간, ,0.07,쉬움,1,1,토사, , ,암벽지역, ,2016-12-31,114100801
26,26,26873,114100801,북한산,서대문구홍은중앙1길구간, ,0.03,쉬움,1,0,토사, , ,암벽지역, ,2016-12-31,114100801
27,27,26874,114100801,북한산,서대문구홍은중앙1길구간, ,0.02,쉬움,1,0,토사, , ,암벽지역, ,2016-12-31,114100801
28,28,26875,114100801,북한산,서대문구홍은중앙1길구간, ,0.03,쉬움,1,0,토사, , ,암벽지역, ,2016-12-31,114100801
29,29,26876,114100801,북한산,서대문구홍은중앙1길구간, ,0.02,중간,1,0,토사, , ,암벽지역, ,2016-12-31,114100801
30,30,26877,114100801,북한산,서대문구홍은동구간, ,0.03,쉬움,1,0,돌/토사, , ,암벽지역, ,2016-12-31,114100801
31,31,26878,114100801,북한산,서대문구홍은동구간, ,0.06,쉬움,1,1,돌/토사, , ,암벽지역, ,2016-12-31,114100801
