,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,6965,422300801,근산,근산동구간, ,1.17,쉬움,29,20, , , , , ,2016-12-31,422300801
1,1,6966,422300801,근산,근산동구간, ,0.71,쉬움,13,9, , , , , ,2016-12-31,422300801
2,2,6967,422300801,근산, , ,0.64,쉬움,11,8, , , , , ,2016-12-31,422300801
3,3,6968,422300801,근산,건지동구간, ,1.29,쉬움,23,16, , , , , ,2016-12-31,422300801
4,4,6969,422300801,근산,마평동구간, ,1.98,쉬움,42,30, , , , , ,2016-12-31,422300801
5,5,6970,422300801,근산,건지동구간, ,1.16,쉬움,20,14, , , , , ,2016-12-31,422300801
6,6,6971,422300801,근산,근산동구간, ,0.86,쉬움,15,11, , , , , ,2016-12-31,2204190500
7,7,6972,422300801,근산,상거노리구간, ,1.26,쉬움,22,16,"토양,암석", , ,낙석지대와 암석지대가 분포하여 구간구간이 위험함,N,2016-12-31,2204190500
8,8,6973,422300801,근산,근산동구간, ,1.11,쉬움,42,29, , , , , ,2016-12-31,2204190500
9,9,6974,422300801,근산,근산동구간, ,0.46,쉬움,8,6, , , , , ,2016-12-31,2204190500
