,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,6660,468600301,군유산, , ,2.12,쉬움,37,26, , , , , ,2016-12-31,2620990400
1,1,6661,468600301,군유산,용암리구간, ,1.03,쉬움,19,14, , , , , ,2016-12-31,2620990400
2,2,6662,468600301,군유산,용암리구간, ,1.82,쉬움,39,27, , , , , ,2016-12-31,2620990400
3,3,6663,468600301,군유산,송사리구간, ,0.82,쉬움,21,14, , , , , ,2016-12-31,2620990400
4,4,6664,468600301,군유산,용암리구간, ,0.19,쉬움,3,2, , , , , ,2016-12-31,2620990400
5,5,6665,468600301,군유산,용암리구간, ,0.21,쉬움,4,3, , , , , ,2016-12-31,2620990400
6,6,6666,468600301,군유산, , ,0.06,쉬움,1,1, , , , , ,2016-12-31,2620990400
7,7,6667,468600301,군유산,용암리구간, ,0.16,쉬움,3,2, , , , , ,2016-12-31,2620990400
8,8,6668,468600301,군유산, , ,0.05,쉬움,1,1, , , , , ,2016-12-31,2620990400
9,9,6669,468600301,군유산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,2620990400
10,10,6670,468600301,군유산, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,2620990400
11,11,6671,468600301,군유산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,2620990400
12,12,6672,468600301,군유산, , ,0.17,쉬움,3,2, , , , , ,2016-12-31,2620990400
13,13,6673,468600301,군유산, , ,0.05,쉬움,1,1, , , , , ,2016-12-31,2620990400
14,14,6674,468600301,군유산, , ,0.29,쉬움,5,4, , , , , ,2016-12-31,2620990400
15,15,6675,468600301,군유산, , ,1.06,쉬움,19,13, , , , , ,2016-12-31,2620990400
