,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,5333,418200801,구나무산,승안리구간, ,1.91,쉬움,72,50, , , , , ,2016-12-31,2101010800
1,1,5334,418200801,구나무산, , ,0.13,쉬움,2,2, , , , , ,2016-12-31,2101010800
2,2,5335,418200801,구나무산, , ,1.12,쉬움,20,14, , , , , ,2016-12-31,2101010800
3,3,5336,418200801,구나무산,승안리구간, ,0.41,중간,9,6, , , , , ,2016-12-31,2101010800
4,4,5337,418200801,구나무산,승안리구간, ,1.05,쉬움,20,14, , , , , ,2016-12-31,2101010800
5,5,5338,418200801,구나무산, , ,1.16,쉬움,20,14, , , , , ,2016-12-31,2101010800
6,6,5339,418200801,구나무산,승안리구간, ,0.65,쉬움,14,10, , , , , ,2016-12-31,2101010800
7,7,5340,418200801,구나무산, , ,0.77,쉬움,14,10, , , , , ,2016-12-31,2101010800
8,8,5341,418200801,구나무산, , ,1.84,쉬움,32,23, , , , , ,2016-12-31,2101010800
9,9,5342,418200801,구나무산, , ,0.83,쉬움,15,10, , , , , ,2016-12-31,2101010800
10,10,5343,418200801,구나무산,마장리구간, ,0.72,쉬움,15,11, , , , , ,2016-12-31,2101010800
11,11,5344,418200801,구나무산,백둔리구간, ,3.89,쉬움,146,102, , , , , ,2016-12-31,2101010800
12,12,5345,418200801,구나무산,승안리구간, ,1.41,쉬움,25,17, , , , , ,2016-12-31,2101010800
13,13,5346,418200801,구나무산, , ,0.41,쉬움,7,5, , , , , ,2016-12-31,2101010800
14,14,5347,418200801,구나무산,백둔리구간, ,3.94,쉬움,70,49, , , , , ,2016-12-31,2101010800
15,15,5348,418200801,구나무산,백둔리구간, ,2.7,쉬움,48,33, , ,Y, , ,2016-12-31,2101010800
