,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,8463,471700801,기룡산, , ,1.28,쉬움,23,16, , , , , ,2016-12-31,471700801
1,1,8464,471700801,기룡산, , ,5.04,쉬움,89,62, , , , , ,2016-12-31,471700801
2,2,8465,471700801,기룡산,추목리구간, ,2.27,쉬움,68,48, , , , , ,2016-12-31,471700801
3,3,8466,471700801,기룡산,신흥리구간, ,0.73,쉬움,13,9, , , , , ,2016-12-31,471700801
