,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,25577,421102301,봉의산,옥천동구간, ,0.09,쉬움,2,1, , , , , ,2016-12-31,421102301
1,1,25578,421102301,봉의산,후평동구간, ,0.34,쉬움,6,4, , , , , ,2016-12-31,421102301
2,2,25579,421102301,봉의산, , ,0.28,쉬움,5,3, , , , , ,2016-12-31,421102301
3,3,25580,421102301,봉의산,소양로2가구간, ,0.51,쉬움,9,6, , , , , ,2016-12-31,421102301
4,4,25581,421102301,봉의산,후평동구간, ,0.34,쉬움,6,4, , , , , ,2016-12-31,421102301
5,5,25582,421102301,봉의산, , ,0.16,쉬움,3,2, , , , , ,2016-12-31,421102301
6,6,25583,421102301,봉의산,소양로1가구간, ,0.27,중간,5,3, , , , , ,2016-12-31,421102301
7,7,25584,421102301,봉의산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,421102301
8,8,25585,421102301,봉의산,소양로1가구간, ,0.41,쉬움,7,5, , , , , ,2016-12-31,421102301
9,9,25586,421102301,봉의산, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,421102301
10,10,25587,421102301,봉의산,후평동구간, ,0.44,중간,9,7, , , , , ,2016-12-31,421102301
11,11,25588,421102301,봉의산, , ,0.38,쉬움,7,5, , , , , ,2016-12-31,421102301
12,12,25589,421102301,봉의산, , ,0.33,중간,6,4, , , , , ,2016-12-31,421102301
13,13,25590,421102301,봉의산, , ,0.31,쉬움,5,4, , , , , ,2016-12-31,421102301
14,14,25591,421102301,봉의산,소양로1가구간, ,0.26,쉬움,5,3, , , , , ,2016-12-31,421102301
15,15,25592,421102301,봉의산,소양로1가구간, ,0.25,쉬움,4,3, , , , , ,2016-12-31,421102301
16,16,25593,421102301,봉의산,후평동구간, ,0.03,쉬움,1,0, , , , , ,2016-12-31,421102301
