,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,15997,112600301,망우산, , ,2.39,쉬움,42,30, , , , , ,2016-12-31,112600301
1,1,15998,112600301,망우산,망우동구간, ,0.53,쉬움,9,7, , , , , ,2016-12-31,112600301
2,2,15999,112600301,망우산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,413100101
3,3,16000,112600301,망우산, , ,0.8,쉬움,14,10, , , , , ,2016-12-31,413100101
4,4,16001,112600301,망우산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,413100101
5,5,16002,112600301,망우산,교문동구간, ,0.23,쉬움,4,3, , , , , ,2016-12-31,413100101
6,6,16003,112600301,망우산,교문동구간, ,0.94,쉬움,17,12, , , , , ,2016-12-31,413100101
7,7,16004,112600301,망우산, , ,0.05,쉬움,1,1, , , , , ,2016-12-31,413100101
8,8,16005,112600301,망우산,교문동구간, ,0.77,쉬움,14,10, , , , , ,2016-12-31,413100101
9,9,16006,112600301,망우산, , ,0.67,쉬움,12,8, , , , , ,2016-12-31,413100101
10,10,16007,112600301,망우산, , ,1.24,쉬움,22,15, , , , , ,2016-12-31,413100101
11,11,16008,112600301,망우산, , ,0.25,쉬움,4,3, , , , , ,2016-12-31,413100101
12,12,16009,112600301,망우산,교문동구간, ,0.36,쉬움,6,4, , , , , ,2016-12-31,413100101
13,13,16010,112600301,망우산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,413100101
14,14,16011,112600301,망우산, , ,0.09,쉬움,2,1, , , , , ,2016-12-31,413100101
15,15,16012,112600301,망우산, , ,1.34,쉬움,24,17, , , , , ,2016-12-31,413100101
16,16,16013,112600301,망우산, , ,0.75,쉬움,13,9, , , , , ,2016-12-31,413100101
17,17,16014,112600301,망우산,중곡동구간, ,0.19,쉬움,3,2, , , , , ,2016-12-31,413100101
18,18,16015,112600301,망우산, , ,0.69,쉬움,12,9, , , , , ,2016-12-31,413100101
19,19,16016,112600301,망우산, , ,0.22,쉬움,4,3, , , , , ,2016-12-31,413100101
20,20,16017,112600301,망우산, , ,0.14,쉬움,2,2, , , , , ,2016-12-31,413100101
21,21,16018,112600301,망우산, , ,1.07,쉬움,19,13, , , , , ,2016-12-31,413100101
22,22,16019,112600301,망우산, , ,0.7,쉬움,12,9, , , , , ,2016-12-31,413100101
23,23,16020,112600301,망우산, , ,0.19,쉬움,3,2, , , , , ,2016-12-31,112150101
24,24,16021,112600301,망우산, , ,1.56,쉬움,33,23, , , , , ,2016-12-31,112150101
25,25,16022,112600301,망우산, , ,0.54,쉬움,10,7, , , , , ,2016-12-31,413100101
