,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,215,427700101,가리왕산,회동리구간, ,3.98,쉬움,70,49, , , , , ,2016-12-31,427700101
1,1,216,427700101,가리왕산,숙암리구간, ,4.87,쉬움,86,60, , , , , ,2016-12-31,427700101
2,2,217,427700101,가리왕산,회동리구간, ,3.97,쉬움,70,49, , , , , ,2016-12-31,427700101
3,3,218,427700101,가리왕산, , ,1.82,쉬움,32,22, , , , , ,2016-12-31,427700101
4,4,219,427700101,가리왕산,장전리구간, ,0.23,쉬움,4,3, , , , , ,2016-12-31,427700101
5,5,220,427700101,가리왕산,숙암리구간, ,3.63,쉬움,64,45, , , , , ,2016-12-31,427700101
6,6,221,427700101,가리왕산,장전리구간, ,3.86,쉬움,68,48, , , , , ,2016-12-31,2211050100
7,7,222,427700101,가리왕산,숙암리구간, ,3.24,쉬움,57,40, , , , , ,2016-12-31,2211050100
8,8,223,427700101,가리왕산,하안미리구간, ,3.01,쉬움,113,79, , , , , ,2016-12-31,2211050100
9,9,224,427700101,가리왕산,숙암리구간, ,0.69,쉬움,12,9, , , , , ,2016-12-31,2211050100
