,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,24327,427800901,복주산, , ,1.34,쉬움,24,17, , , , , ,2016-12-31,427800901
1,1,24328,427800901,복주산, , ,1.76,쉬움,31,22, , , , , ,2016-12-31,427800901
2,2,24329,427800901,복주산,다목리구간, ,3.42,쉬움,128,90, , , , , ,2016-12-31,2212020600
3,3,24330,427800901,복주산, , ,0.3,쉬움,5,4, , , , , ,2016-12-31,2212020600
4,4,24331,427800901,복주산,다목리구간, ,2.1,쉬움,37,26, , , , , ,2016-12-31,2212020600
5,5,24332,427800901,복주산,육단리구간, ,1.58,쉬움,28,20, , , , , ,2016-12-31,2212020600
6,6,24333,427800901,복주산,광덕리구간, ,2.83,쉬움,50,35, , , , , ,2016-12-31,2212020600
7,7,24334,427800901,복주산, , ,2.13,쉬움,38,26, , , , , ,2016-12-31,2212020600
8,8,24335,427800901,복주산,잠곡리구간, ,2.29,쉬움,40,28, , , , , ,2016-12-31,2212020600
9,9,24336,427800901,복주산,잠곡리구간, ,2.98,쉬움,53,37, , , , , ,2016-12-31,2212020600
10,10,24337,427800901,복주산, , ,0.24,쉬움,4,3, , , , , ,2016-12-31,2212020600
11,11,24338,427800901,복주산, , ,0.78,쉬움,14,10, , , , , ,2016-12-31,2212020600
12,12,24339,427800901,복주산, , ,1.0,쉬움,18,12, , , , , ,2016-12-31,2212020600
13,13,24340,427800901,복주산,다목리구간, ,1.15,쉬움,20,14, , , , , ,2016-12-31,2212020600
14,14,24341,427800901,복주산,잠곡리구간, ,0.25,쉬움,4,3, , , , , ,2016-12-31,2212020600
15,15,24342,427800901,복주산,잠곡리구간, ,0.58,쉬움,10,7, , , , , ,2016-12-31,2212020600
16,16,24343,427800901,복주산, , ,0.13,쉬움,2,2, , , , , ,2016-12-31,2212020600
17,17,24344,427800901,복주산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,2212020600
18,18,24345,427800901,복주산, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,2212020600
19,19,24346,427800901,복주산,잠곡리구간, ,0.06,쉬움,1,1, , , , , ,2016-12-31,2212020600
20,20,24347,427800901,복주산, , ,0.28,쉬움,5,3, , , , , ,2016-12-31,2212020600
21,21,24348,427800901,복주산,잠곡리구간, ,0.14,쉬움,2,2, , , , , ,2016-12-31,2212020600
22,22,24349,427800901,복주산,잠곡리구간, ,0.13,쉬움,2,2, , , , , ,2016-12-31,2212020600
23,23,24350,427800901,복주산, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,2212020600
24,24,24351,427800901,복주산, , ,0.72,쉬움,13,9, , , , , ,2016-12-31,2212020600
25,25,24352,427800901,복주산,다목리구간, ,0.8,쉬움,14,10, , , , , ,2016-12-31,2212020600
26,26,24353,427800901,복주산, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,2212020600
27,27,24354,427800901,복주산, , ,0.52,쉬움,9,6, , , , , ,2016-12-31,2212020600
28,28,24355,427800901,복주산, , ,0.42,쉬움,7,5, , , , , ,2016-12-31,2212020600
29,29,24356,427800901,복주산, , ,0.16,쉬움,3,2, , , , , ,2016-12-31,2212020600
30,30,24357,427800901,복주산, , ,1.32,쉬움,23,16, , , , , ,2016-12-31,2212020600
31,31,24358,427800901,복주산, , ,3.33,쉬움,59,41, , , , , ,2016-12-31,2212020600
32,32,24359,427800901,복주산, , ,1.69,쉬움,30,21, , , , , ,2016-12-31,2212020600
33,33,24360,427800901,복주산, , ,1.01,쉬움,18,12, , , , , ,2016-12-31,2212020600
34,34,24361,427800901,복주산,육단리구간, ,0.21,쉬움,4,3, , , , , ,2016-12-31,2212020600
35,35,24362,427800901,복주산, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,2212020600
36,36,24363,427800901,복주산, , ,0.98,쉬움,17,12, , , , , ,2016-12-31,2212020600
37,37,24364,427800901,복주산, , ,1.57,쉬움,28,19, , , , , ,2016-12-31,2212020600
38,38,24365,427800901,복주산, , ,0.11,쉬움,2,1, , , , , ,2016-12-31,2212020600
39,39,24366,427800901,복주산, , ,0.95,쉬움,17,12, , , , , ,2016-12-31,2212020600
