,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,13647,451301701,돗대산,당북리구간, ,0.71,쉬움,13,9, , , , , ,2016-12-31,451301701
1,1,13648,451301701,돗대산,당북리구간, ,0.21,쉬움,4,3, , , , , ,2016-12-31,451301701
2,2,13649,451301701,돗대산,당북리구간, ,0.17,쉬움,3,2, , , , , ,2016-12-31,451301701
3,3,13650,451301701,돗대산,옥정리구간, ,0.31,쉬움,5,4, , , , , ,2016-12-31,451301701
4,4,13651,451301701,돗대산,당북리구간, ,0.65,쉬움,11,8, , , , , ,2016-12-31,451301701
5,5,13652,451301701,돗대산,당북리구간, ,0.51,쉬움,9,6, , , , , ,2016-12-31,451301701
6,6,13653,451301701,돗대산,당북리구간, ,0.08,쉬움,1,1, , , , , ,2016-12-31,451301701
7,7,13654,451301701,돗대산,당북리구간, ,0.56,쉬움,10,7, , , , , ,2016-12-31,451301701
8,8,13655,451301701,돗대산,당북리구간, ,0.75,쉬움,13,9, , , , , ,2016-12-31,451301701
9,9,13656,451301701,돗대산,당북리구간, ,0.36,쉬움,6,4, , , , , ,2016-12-31,451301701
10,10,13657,451301701,돗대산,당북리구간, ,0.17,쉬움,3,2, , , , , ,2016-12-31,451301701
11,11,13658,451301701,돗대산,당북리구간, ,0.36,쉬움,6,4, , , , , ,2016-12-31,451301701
12,12,13659,451301701,돗대산,당북리구간, ,0.65,쉬움,11,8, , , , , ,2016-12-31,451301701
