,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,16574,427800701,명성산,신철원리구간, ,1.41,쉬움,25,17, , , , , ,2016-12-31,427800701
1,1,16575,427800701,명성산,신철원리구간, ,0.32,쉬움,6,4, , , , , ,2016-12-31,427800701
2,2,16576,427800701,명성산, , ,2.05,쉬움,36,25, , , , , ,2016-12-31,427800701
3,3,16577,427800701,명성산, , ,1.75,쉬움,31,22, , , , , ,2016-12-31,427800701
4,4,16578,427800701,명성산,신철원리구간, ,0.23,쉬움,4,3, , , , , ,2016-12-31,427800701
5,5,16579,427800701,명성산,신철원리구간, ,0.23,쉬움,4,3, , , , , ,2016-12-31,427800701
6,6,16580,427800701,명성산,신철원리구간, ,5.7,쉬움,171,120, , , , , ,2016-12-31,427800701
7,7,16581,427800701,명성산,신철원리구간, ,0.22,쉬움,4,3, , , , , ,2016-12-31,427800701
8,8,16582,427800701,명성산,신철원리구간,용화골-느치골-약사령능선,2.1,쉬움,37,26, , , , , ,2016-12-31,2212010400
9,9,16583,427800701,명성산,도평리구간,분기점-약사령,1.04,쉬움,18,13, , , , , ,2016-12-31,2212010400
10,10,16584,427800701,명성산,산정리구간,산안고개-명성산 정상,2.41,쉬움,43,30, , , , , ,2016-12-31,2212010400
11,11,16585,427800701,명성산,신철원리구간,용화골-느치골-약사령능선,1.67,쉬움,29,21, , , , , ,2016-12-31,2212010400
12,12,16586,427800701,명성산, , ,1.09,쉬움,19,13, , , , , ,2016-12-31,2212010400
13,13,16587,427800701,명성산, , ,0.2,쉬움,4,2, , , , , ,2016-12-31,2212010400
14,14,16588,427800701,명성산,신철원리구간,산안고개-명성산 정상,0.33,쉬움,6,4, , , , , ,2016-12-31,2212010400
15,15,16589,427800701,명성산,신철원리구간,용화골-느치골-약사령능선,0.32,쉬움,6,4, , , , , ,2016-12-31,2212010400
16,16,16590,427800701,명성산,신철원리구간,용화골-느치골-약사령능선,0.3,쉬움,5,4, , , , , ,2016-12-31,2212010400
17,17,16591,427800701,명성산,산정리구간,산안고개-명성산 정상,0.16,쉬움,3,2, , , , , ,2016-12-31,2212010400
18,18,16592,427800701,명성산,산정리구간,산안고개-명성산 정상,0.23,쉬움,4,3, , , , , ,2016-12-31,2212010400
19,19,16593,427800701,명성산,산정리구간,산안고개-명성산 정상,0.33,쉬움,6,4, , , , , ,2016-12-31,2212010400
