,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,6912,115000201,궁산,양천로49길-소약루구간, ,0.04,쉬움,1,0,아스팔트/토사, , , , ,2016-12-31,115000201
1,1,6913,115000201,궁산,가양동구간, ,0.15,쉬움,3,2,아스팔트/토사, , , , ,2016-12-31,115000201
2,2,6914,115000201,궁산,양천로41나길-소악루옆구간, ,0.08,쉬움,1,1,아스팔트/토사, , , , ,2016-12-31,115000201
3,3,6915,115000201,궁산,양천로49길-소약루구간, ,0.12,쉬움,2,1,아스팔트/토사, , , , ,2016-12-31,115000201
4,4,6916,115000201,궁산,가양동구간, ,0.12,쉬움,2,1,아스팔트/토사, , , , ,2016-12-31,115000201
5,5,6917,115000201,궁산,가양동구간, ,0.07,쉬움,1,1,아스팔트/토사, , , , ,2016-12-31,115000201
6,6,6918,115000201,궁산,가양동구간, ,0.03,쉬움,1,0,아스팔트/토사, , , , ,2016-12-31,115000201
7,7,6919,115000201,궁산,양천로49길-소약루구간, ,0.04,쉬움,1,0,아스팔트/토사, , , , ,2016-12-31,115000201
8,8,6920,115000201,궁산,양천로49길-소약루구간, ,0.12,쉬움,2,1,아스팔트/토사, , , , ,2016-12-31,115000201
9,9,6921,115000201,궁산,양천로49길-소약루구간, ,0.02,쉬움,1,0,아스팔트/토사, , , , ,2016-12-31,115000201
10,10,6922,115000201,궁산,정상부-소약루구간, ,0.32,쉬움,6,4,아스팔트/토사, , , , ,2016-12-31,115000201
11,11,6923,115000201,궁산,가양동구간, ,0.12,쉬움,2,1,아스팔트/토사, , , , ,2016-12-31,115000201
12,12,6924,115000201,궁산,양천로41나길-소악루옆구간, ,0.09,쉬움,2,1,아스팔트/토사, , , , ,2016-12-31,115000201
13,13,6925,115000201,궁산,근린공원산책로순환코스구간,궁산근린공원,0.32,쉬움,6,4,아스팔트/토사, , , , ,2016-12-31,115000201
14,14,6926,115000201,궁산,궁산근린공원길구간,궁산근린공원,0.19,쉬움,3,2,아스팔트/토사, , , , ,2016-12-31,115000201
15,15,6927,115000201,궁산,양천향교-양천로49길구간,양천향교,0.13,쉬움,2,2,아스팔트/토사, , , , ,2016-12-31,115000201
16,16,6928,115000201,궁산,가양동구간, ,0.01,쉬움,1,0,아스팔트/토사, , , , ,2016-12-31,115000201
17,17,6929,115000201,궁산,양천로41나길-소악루옆구간, ,0.07,쉬움,1,1,아스팔트/토사, , , , ,2016-12-31,115000201
18,18,6930,115000201,궁산,양천로49길-소약루구간, ,0.15,쉬움,3,2,아스팔트/토사, , , , ,2016-12-31,115000201
19,19,6931,115000201,궁산,가양동구간, ,0.14,쉬움,2,2,아스팔트/토사, , , , ,2016-12-31,115000201
20,20,6932,115000201,궁산,가양동구간, ,0.14,쉬움,2,2,아스팔트/토사, , , , ,2016-12-31,115000201
