,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,3908,114100501,고은산,홍제동구간, ,0.2,쉬움,4,2,토사, , , , ,2016-12-31,114100501
1,1,3909,114100501,고은산,홍제동구간, ,0.06,쉬움,1,1,토사, , , , ,2016-12-31,114100501
2,2,3910,114100501,고은산,홍제동구간, ,0.1,쉬움,2,1,토사, , , , ,2016-12-31,114100501
3,3,3911,114100501,고은산,고은초등학교왼쪽구간, ,0.09,쉬움,2,1,아스팔트/토사, , , , ,2016-12-31,114100501
4,4,3912,114100501,고은산,홍제동구간, ,0.16,쉬움,3,2,토사, , , , ,2016-12-31,114100501
5,5,3913,114100501,고은산,홍제동구간, ,0.06,쉬움,1,1,시멘트, , , , ,2016-12-31,114100501
6,6,3914,114100501,고은산,고은산-현대아파트측면구간,현대아파트,0.04,쉬움,1,0,토사, , , , ,2016-12-31,114100501
7,7,3915,114100501,고은산,고은초등학교-홍제1동현대아파트구간,현대아파트,0.05,쉬움,1,1,아스팔트/토사, , , , ,2016-12-31,114100501
8,8,3916,114100501,고은산,홍제동구간, ,0.12,쉬움,2,1,토사, , , , ,2016-12-31,114100501
9,9,3917,114100501,고은산,고은초등학교왼쪽구간,고은초등학교,0.21,쉬움,4,3,아스팔트/토사, , , , ,2016-12-31,114100501
10,10,3918,114100501,고은산,홍제동구간, ,0.02,쉬움,1,0,토사, , , , ,2016-12-31,114100501
11,11,3919,114100501,고은산,홍제동구간, ,0.02,쉬움,1,0,토사, , , , ,2016-12-31,114100501
12,12,3920,114100501,고은산,홍제동구간, ,0.05,쉬움,1,1,토사, , , , ,2016-12-31,114100501
13,13,3921,114100501,고은산,고은초등학교-홍제1동현대아파트구간, ,0.09,쉬움,2,1,아스팔트/토사, , , , ,2016-12-31,114100501
14,14,3922,114100501,고은산,고은초등학교-홍제1동현대아파트구간, ,0.09,쉬움,2,1,아스팔트/토사, , , , ,2016-12-31,114100501
15,15,3923,114100501,고은산,고은초등학교-홍제1동현대아파트구간, ,0.04,쉬움,1,0,아스팔트/토사, , , , ,2016-12-31,114100501
16,16,3924,114100501,고은산,고은초등학교-홍제1동현대아파트구간, ,0.13,쉬움,2,2,아스팔트/토사, , , , ,2016-12-31,114100501
17,17,3925,114100501,고은산,고은초등학교-홍제1동현대아파트구간, ,0.23,쉬움,4,3,아스팔트/토사, , , , ,2016-12-31,114100501
18,18,3926,114100501,고은산,고은초등학교-홍제1동현대아파트구간,고은초등학교,0.04,쉬움,1,0,아스팔트/토사, , , , ,2016-12-31,114100501
19,19,3927,114100501,고은산,고은초등학교-홍제1동현대아파트구간, ,0.09,쉬움,2,1,아스팔트/토사, , , , ,2016-12-31,114100501
20,20,3928,114100501,고은산,홍제동구간, ,0.17,쉬움,3,2,토사, , , , ,2016-12-31,114100501
21,21,3929,114100501,고은산,홍제동구간, ,0.1,쉬움,2,1,토사, , , , ,2016-12-31,114100501
22,22,3930,114100501,고은산,홍제동구간, ,0.05,쉬움,1,1,토사, , , , ,2016-12-31,114100501
23,23,3931,114100501,고은산,홍제동구간, ,0.03,쉬움,1,0,토사, , , , ,2016-12-31,114100501
24,24,3932,114100501,고은산,고은초등학교-홍제1동현대아파트구간, ,0.11,쉬움,2,1,아스팔트/토사, , , , ,2016-12-31,114100501
