,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,6264,431500601,구학산,구학리구간, ,3.05,쉬움,114,80, , , , , ,2016-12-31,431500601
1,1,6265,431500601,구학산,옥전리구간, ,0.18,쉬움,3,2, , , , , ,2016-12-31,431500601
2,2,6266,431500601,구학산,구학리구간, ,1.77,쉬움,31,22, , , , , ,2016-12-31,431500601
3,3,6267,431500601,구학산,구학리구간, ,2.35,쉬움,41,29, , , , , ,2016-12-31,431500601
4,4,6268,431500601,구학산,방학리구간, ,1.65,쉬움,29,20, , , , , ,2016-12-31,431500601
5,5,6269,431500601,구학산,평동리구간, ,0.45,쉬움,8,6, , , , , ,2016-12-31,431500601
6,6,6270,431500601,구학산,평동리구간, ,1.06,쉬움,19,13, , , , , ,2016-12-31,431500601
7,7,6271,431500601,구학산,평동리구간, ,1.96,쉬움,35,24, , , , , ,2016-12-31,431500601
8,8,6272,431500601,구학산,구학리구간, ,1.38,쉬움,24,17, , , , , ,2016-12-31,431500601
9,9,6273,431500601,구학산,옥전리구간, ,1.49,쉬움,26,18, , , , , ,2016-12-31,431500601
10,10,6274,431500601,구학산,원박리구간, ,0.18,쉬움,3,2, , , , , ,2016-12-31,431500601
11,11,6275,431500601,구학산,옥전리구간, ,3.67,쉬움,65,45, , , , , ,2016-12-31,431500601
12,12,6276,431500601,구학산,평동리구간, ,0.95,쉬움,17,12, , , , , ,2016-12-31,431500601
13,13,6277,431500601,구학산,평동리구간, ,0.36,쉬움,6,4, , , , , ,2016-12-31,431500601
