,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,27681,291101101,분적산,노대동구간, ,0.31,쉬움,5,4,회갈색부엽토, , ,경사도가심함, ,2016-12-31,291101101
1,1,27682,291101101,분적산,노대동구간, ,0.14,쉬움,2,2,회갈색부엽토, , ,경사도가심함, ,2016-12-31,291101101
2,2,27683,291101101,분적산,노대동구간, ,0.58,쉬움,10,7,회갈색부엽토, , ,경사도가심함, ,2016-12-31,291101101
3,3,27684,291101101,분적산,분적산정상구간, ,0.31,쉬움,5,4,회갈색부엽토, , ,경사도가심함, ,2016-12-31,291101101
4,4,27685,291101101,분적산,남구노대마을아래등산로입구구간, ,1.16,쉬움,35,24,회갈색부엽토, , ,경사도가심함, ,2016-12-31,291101101
5,5,27686,291101101,분적산,"남구진월동,산마루주말농장-정상부구간", ,0.3,쉬움,5,4,회갈색부엽토, , ,경사도가심함, ,2016-12-31,291101101
6,6,27687,291101101,분적산,"남구진월동,산마루주말농장-정상부구간", ,0.71,쉬움,13,9,회갈색부엽토, , ,경사도가심함, ,2016-12-31,291101101
7,7,27688,291101101,분적산,"남구진월동,산마루주말농장-정상부구간", ,1.15,쉬움,20,14,회갈색부엽토, , ,경사도가심함, ,2016-12-31,291101101
8,8,27689,291101101,분적산,"남구진월동,산마루주말농장-정상부구간", ,0.15,쉬움,3,2,회갈색부엽토, , ,경사도가심함, ,2016-12-31,291101101
9,9,27690,291101101,분적산,남구진월동구간, ,0.15,쉬움,3,2,회갈색부엽토, , ,경사도가심함, ,2016-12-31,291101101
10,10,27691,291101101,분적산,"남구진월동,산마루주말농장-정상부구간", ,0.02,쉬움,1,0,회갈색부엽토, , ,경사도가심함, ,2016-12-31,291101101
11,11,27692,291101101,분적산,남구진월동구간, ,0.27,쉬움,5,3,회갈색부엽토, , ,경사도가심함, ,2016-12-31,291101101
12,12,27693,291101101,분적산,노대동구간, ,0.41,쉬움,7,5,회갈색부엽토, , ,경사도가심함, ,2016-12-31,291101101
13,13,27694,291101101,분적산,노대동구간, ,0.65,쉬움,11,8,회갈색부엽토, , ,경사도가심함, ,2016-12-31,291101101
14,14,27695,291101101,분적산,노대동구간, ,0.17,쉬움,3,2,회갈색부엽토, , ,경사도가심함, ,2016-12-31,291101101
15,15,27696,291101101,분적산,노대동구간, ,0.38,쉬움,7,5,회갈색부엽토, , ,경사도가심함, ,2016-12-31,291101101
16,16,27697,291101101,분적산,노대동구간, ,0.38,쉬움,7,5,회갈색부엽토, , ,경사도가심함, ,2016-12-31,291101101
