,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,11995,421903101,대조봉,황지동구간, ,1.71,쉬움,30,21, , , , , ,2016-12-31,421903101
1,1,11996,421903101,대조봉,황지동구간, ,2.34,쉬움,70,49, , , , , ,2016-12-31,421903101
2,2,11997,421903101,대조봉,황지동구간, ,1.38,쉬움,41,29, , , , , ,2016-12-31,421903101
3,3,11998,421903101,대조봉,황지동구간, ,0.72,쉬움,13,9, , , , , ,2016-12-31,421903101
4,4,11999,421903101,대조봉,황지동구간, ,0.16,쉬움,3,2, , , , , ,2016-12-31,421903101
5,5,12000,421903101,대조봉,황지동구간, ,0.16,쉬움,3,2, , , , , ,2016-12-31,421903101
6,6,12001,421903101,대조봉,황지동구간, ,0.08,쉬움,1,1, , , , , ,2016-12-31,421903101
7,7,12002,421903101,대조봉,황지동구간, ,0.24,쉬움,4,3, , , , , ,2016-12-31,421903101
8,8,12003,421903101,대조봉,황지동구간, ,0.33,쉬움,6,4, , , , , ,2016-12-31,421903101
9,9,12004,421903101,대조봉,황지동구간, ,0.32,쉬움,6,4, , , , , ,2016-12-31,421903101
10,10,12005,421903101,대조봉,황지동구간, ,0.8,쉬움,14,10, , , , , ,2016-12-31,421903101
11,11,12006,421903101,대조봉,황지동구간, ,0.31,쉬움,5,4, , , , , ,2016-12-31,421903101
12,12,12007,421903101,대조봉,황지동구간, ,0.46,쉬움,8,6, , , , , ,2016-12-31,421903101
13,13,12008,421903101,대조봉,황지동구간, ,0.79,쉬움,14,10, , , , , ,2016-12-31,421903101
14,14,12009,421903101,대조봉,황지동구간, ,0.13,쉬움,2,2, , , , , ,2016-12-31,421903101
15,15,12010,421903101,대조봉,황지동구간, ,0.29,쉬움,5,4, , , , , ,2016-12-31,421903101
16,16,12011,421903101,대조봉,황지동구간, ,0.1,쉬움,2,1, , , , , ,2016-12-31,421903101
17,17,12012,421903101,대조봉,황지동구간, ,0.75,쉬움,13,9, , , , , ,2016-12-31,421903101
18,18,12013,421903101,대조봉,황지동구간, ,0.61,쉬움,11,8, , , , , ,2016-12-31,421903101
19,19,12014,421903101,대조봉,황지동구간, ,0.4,쉬움,7,5, , , , , ,2016-12-31,421903101
20,20,12015,421903101,대조봉,황지동구간, ,0.18,쉬움,3,2, , , , , ,2016-12-31,421903101
21,21,12016,421903101,대조봉,황지동구간, ,0.01,쉬움,1,0, , , , , ,2016-12-31,421903101
22,22,12017,421903101,대조봉,황지동구간, ,0.01,쉬움,1,0, , , , , ,2016-12-31,421903101
