,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,2444,457100101,경각산,월성리구간, ,1.88,쉬움,71,49, , , , , ,2016-12-31,2508030100
1,1,2445,457100101,경각산,월성리구간, ,1.7,쉬움,36,26, , , , , ,2016-12-31,2508030100
2,2,2446,457100101,경각산,신덕리구간,불재~정상,1.73,쉬움,31,21, , , , , ,2016-12-31,2508030100
3,3,2447,457100101,경각산,광곡리구간,효관마을~효간치~정상,1.69,쉬움,63,44, , , , , ,2016-12-31,2508030100
4,4,2448,457100101,경각산,정각사구간,정각사 → 정상 → 불재,1.24,중간,47,33, , , , , ,2016-12-31,2508030100
5,5,2449,457100101,경각산, , ,0.62,쉬움,11,8, , , , , ,2016-12-31,2508030100
6,6,2450,457100101,경각산, , ,2.38,쉬움,42,29, , , , , ,2016-12-31,2508030100
7,7,2451,457100101,경각산, , ,0.5,쉬움,9,6, , , , , ,2016-12-31,2508030100
8,8,2452,457100101,경각산, , ,0.2,쉬움,4,2, , , , , ,2016-12-31,2508030100
9,9,2453,457100101,경각산, , ,0.15,쉬움,3,2, , , , , ,2016-12-31,2508030100
10,10,2454,457100101,경각산, , ,0.17,쉬움,3,2, , , , , ,2016-12-31,2508030100
11,11,2455,457100101,경각산,조월리구간, ,1.4,쉬움,25,17, , , , , ,2016-12-31,2508030100
