,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,26307,472502001,봉황산,동관리구간, ,3.59,쉬움,63,44, , , , , ,2016-12-31,2709541900
1,1,26308,472502001,봉황산, , ,0.31,쉬움,5,4, , , , , ,2016-12-31,2709541900
2,2,26309,472502001,봉황산, , ,0.19,쉬움,3,2, , , , , ,2016-12-31,2709541900
3,3,26310,472502001,봉황산, , ,1.7,쉬움,30,21, , , , , ,2016-12-31,2709541900
4,4,26311,472502001,봉황산, , ,1.24,쉬움,22,15, , , , , ,2016-12-31,2709541900
5,5,26312,472502001,봉황산,상현리구간, ,0.89,쉬움,17,12, , , , , ,2016-12-31,2709541900
6,6,26313,472502001,봉황산,신봉리구간, ,1.95,쉬움,34,24, , , , , ,2016-12-31,2709541900
7,7,26314,472502001,봉황산,상현리구간, ,0.86,쉬움,16,11, , , , , ,2016-12-31,2709541900
8,8,26315,472502001,봉황산,상현리구간, ,0.85,쉬움,15,11, , , , , ,2016-12-31,2709541900
9,9,26316,472502001,봉황산,상현리구간, ,1.04,쉬움,20,14, , , , , ,2016-12-31,2709541900
