,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,13919,431501301,동산,학현리구간, ,1.7,쉬움,30,21, , , , , ,2016-12-31,2307321500
1,1,13920,431501301,동산, , ,1.71,쉬움,30,21, , , , , ,2016-12-31,2307321500
2,2,13921,431501301,동산, , ,0.73,쉬움,13,9, , , , , ,2016-12-31,2307321500
3,3,13922,431501301,동산,학현리구간, ,0.75,쉬움,13,9, , , , , ,2016-12-31,2307321500
4,4,13923,431501301,동산,학현리구간, ,1.14,중간,43,30, , , , , ,2016-12-31,2307321500
5,5,13924,431501301,동산, , ,0.36,쉬움,6,4, , , , , ,2016-12-31,2307321500
6,6,13925,431501301,동산, , ,0.95,쉬움,17,12, , , , , ,2016-12-31,2307321500
7,7,13926,431501301,동산,학현리구간, ,0.79,쉬움,14,10, , , , , ,2016-12-31,2307321500
8,8,13927,431501301,동산, , ,0.95,쉬움,17,12, , , , , ,2016-12-31,2307321500
9,9,13928,431501301,동산, , ,0.71,쉬움,13,9, , , , , ,2016-12-31,2307321500
10,10,13929,431501301,동산, , ,0.77,쉬움,14,10, , , , , ,2016-12-31,2307321500
11,11,13930,431501301,동산, , ,1.12,쉬움,20,14, , , , , ,2016-12-31,2307321500
12,12,13931,431501301,동산, , ,1.55,쉬움,27,19, , , , , ,2016-12-31,2307321500
13,13,13932,431501301,동산, , ,2.47,쉬움,44,31, , , , , ,2016-12-31,2307321500
14,14,13933,431501301,동산, , ,1.67,쉬움,29,21, , , , , ,2016-12-31,2307321500
15,15,13934,431501301,동산,학현리구간, ,1.27,쉬움,22,16, , , , , ,2016-12-31,2307321500
16,16,13935,431501301,동산, , ,0.54,쉬움,10,7, , , , , ,2016-12-31,2307321500
17,17,13936,431501301,동산, , ,0.33,쉬움,6,4, , , , , ,2016-12-31,2307321500
18,18,13937,431501301,동산, , ,0.48,쉬움,8,6, , , , , ,2016-12-31,2307321500
19,19,13938,431501301,동산,학현리구간, ,1.22,쉬움,22,15, , , , , ,2016-12-31,2307321500
20,20,13939,431501301,동산,교리구간, ,2.79,쉬움,49,34, , , , , ,2016-12-31,2307321500
21,21,13940,431501301,동산,교리구간, ,1.71,쉬움,30,21, , , , , ,2016-12-31,2307321500
22,22,13941,431501301,동산,교리구간, ,1.88,쉬움,33,23, , , , , ,2016-12-31,2307321500
23,23,13942,431501301,동산,학현리구간, ,0.93,쉬움,16,11, , , , , ,2016-12-31,2307321500
24,24,13943,431501301,동산, , ,0.77,쉬움,14,10, , , , , ,2016-12-31,2307321500
25,25,13944,431501301,동산, , ,0.55,쉬움,10,7, , , , , ,2016-12-31,2307321500
26,26,13945,431501301,동산,성내리구간, ,3.18,쉬움,56,39, , , , , ,2016-12-31,2307321500
27,27,13946,431501301,동산, , ,0.28,쉬움,5,3, , , , , ,2016-12-31,2307321500
28,28,13947,431501301,동산, , ,0.4,쉬움,7,5, , , , , ,2016-12-31,2307321500
29,29,13948,431501301,동산, , ,0.4,쉬움,7,5, , , , , ,2016-12-31,2307321500
30,30,13949,431501301,동산, , ,0.29,쉬움,5,4, , , , , ,2016-12-31,2307321500
31,31,13950,431501301,동산, , ,0.45,쉬움,8,6, , , , , ,2016-12-31,2307321500
32,32,13951,431501301,동산,성내리구간, ,0.26,쉬움,5,3, , , , , ,2016-12-31,2307321500
33,33,13952,431501301,동산, , ,0.09,쉬움,2,1, , , , , ,2016-12-31,2307321500
34,34,13953,431501301,동산, , ,0.14,쉬움,2,2, , , , , ,2016-12-31,2307321500
35,35,13954,431501301,동산,성내리구간, ,0.16,쉬움,3,2, , , , , ,2016-12-31,2307321500
36,36,13955,431501301,동산, , ,0.05,쉬움,1,1, , , , , ,2016-12-31,2307321500
37,37,13956,431501301,동산, , ,0.21,쉬움,4,3, , , , , ,2016-12-31,2307321500
38,38,13957,431501301,동산,성내리구간, ,0.04,쉬움,1,0, , , , , ,2016-12-31,2307321500
39,39,13958,431501301,동산,학현리구간, ,0.42,쉬움,7,5, , , , , ,2016-12-31,2307321500
40,40,13959,431501301,동산, , ,0.02,쉬움,1,0, , , , , ,2016-12-31,2307321500
41,41,13960,431501301,동산, , ,0.96,쉬움,17,12, , , , , ,2016-12-31,2307321500
42,42,13961,431501301,동산, , ,0.17,쉬움,3,2, , , , , ,2016-12-31,2307321500
43,43,13962,431501301,동산, , ,0.86,쉬움,15,11, , , , , ,2016-12-31,2307321500
44,44,13963,431501301,동산, , ,0.51,쉬움,9,6, , , , , ,2016-12-31,2307321500
45,45,13964,431501301,동산, , ,2.59,쉬움,46,32, , , , , ,2016-12-31,2307321500
46,46,13965,431501301,동산, , ,0.28,쉬움,5,3, , , , , ,2016-12-31,2307321500
47,47,13966,431501301,동산, , ,0.61,쉬움,11,8, , , , , ,2016-12-31,2307321500
48,48,13967,431501301,동산, , ,0.72,쉬움,13,9, , , , , ,2016-12-31,2307321500
49,49,13968,431501301,동산, , ,0.59,쉬움,10,7, , , , , ,2016-12-31,2307321500
50,50,13969,431501301,동산, , ,0.73,쉬움,13,9, , , , , ,2016-12-31,2307321500
51,51,13970,431501301,동산, , ,0.36,쉬움,6,4, , , , , ,2016-12-31,2307321500
52,52,13971,431501301,동산, , ,0.18,쉬움,3,2, , , , , ,2016-12-31,2307321500
53,53,13972,431501301,동산, , ,0.19,쉬움,3,2, , , , , ,2016-12-31,2307321500
54,54,13973,431501301,동산, , ,0.87,쉬움,15,11, , , , , ,2016-12-31,2307321500
55,55,13974,431501301,동산, , ,0.36,쉬움,6,4, , , , , ,2016-12-31,2307321500
56,56,13975,431501301,동산, , ,0.94,쉬움,17,12, , , , , ,2016-12-31,2307321500
57,57,13976,431501301,동산, , ,1.15,쉬움,20,14, , , , , ,2016-12-31,2307321500
58,58,13977,431501301,동산, , ,0.29,쉬움,5,4, , , , , ,2016-12-31,2307321500
59,59,13978,431501301,동산, , ,0.18,쉬움,3,2, , , , , ,2016-12-31,2307321500
