,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,25490,441304201,봉암산,오곡2리마을회관구간, ,2.8,쉬움,49,35,토사, , , , ,2016-12-31,441304201
1,1,25491,441304201,봉암산,봉항교-봉성초등학교구간, ,1.26,쉬움,22,16,토사, , , , ,2016-12-31,441304201
2,2,25492,441304201,봉암산,봉항교-봉성초등학교구간, ,1.85,쉬움,35,24,토사, , , , ,2016-12-31,441304201
3,3,25493,441304201,봉암산,오곡리구간, ,0.3,쉬움,5,4,토사, , , , ,2016-12-31,441304201
4,4,25494,441304201,봉암산,봉항교-봉성초등학교구간, ,0.34,쉬움,6,4,토사, , , , ,2016-12-31,441304201
5,5,25495,441304201,봉암산,봉항교-봉성초등학교구간, ,0.04,쉬움,1,0,토사, , , , ,2016-12-31,441304201
6,6,25496,441304201,봉암산,봉항리구간, ,0.2,쉬움,4,2,토사, , , , ,2016-12-31,441304201
7,7,25497,441304201,봉암산,매성리구간, ,0.04,쉬움,1,0,토사, , , , ,2016-12-31,441304201
8,8,25498,441304201,봉암산,오곡2리마을회관구간, ,1.08,쉬움,19,13,토사, , , , ,2016-12-31,441304201
9,9,25499,441304201,봉암산,봉항교-봉성초등학교구간, ,0.67,쉬움,12,8,토사, , , , ,2016-12-31,441304201
10,10,25500,441304201,봉암산,봉항교-봉성초등학교구간, ,0.69,쉬움,12,9,토사, , , , ,2016-12-31,441304201
11,11,25501,441304201,봉암산,봉항교-봉성초등학교구간, ,0.82,쉬움,14,10,토사, , , , ,2016-12-31,441304201
12,12,25502,441304201,봉암산,봉항리구간, ,0.01,쉬움,1,0, , , , , ,2016-12-31,441304201
13,13,25503,441304201,봉암산,오곡리구간, ,0.01,쉬움,1,0, , , , , ,2016-12-31,441304201
