,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,22723,431504701,벼락바위봉,운학리구간, ,0.94,쉬움,17,12, , , , , ,2016-12-31,431504701
1,1,22724,431504701,벼락바위봉,운학리구간, ,0.91,쉬움,16,11, , , , , ,2016-12-31,431504701
2,2,22725,431504701,벼락바위봉,금대리구간, ,3.66,쉬움,65,45, , , , , ,2016-12-31,431504701
3,3,22726,431504701,벼락바위봉,금대리구간, ,0.66,쉬움,12,8, , , , , ,2016-12-31,431504701
4,4,22727,431504701,벼락바위봉,금대리구간, ,1.2,쉬움,21,15, , , , , ,2016-12-31,431504701
5,5,22728,431504701,벼락바위봉,금대리구간, ,0.15,쉬움,3,2, , , , , ,2016-12-31,431504701
6,6,22729,431504701,벼락바위봉,금대리구간, ,1.45,쉬움,26,18, , , , , ,2016-12-31,431504701
7,7,22730,431504701,벼락바위봉,금대리구간, ,0.1,쉬움,2,1, , , , , ,2016-12-31,431504701
8,8,22731,431504701,벼락바위봉,금창리구간, ,3.97,쉬움,149,104, , , , , ,2016-12-31,431504701
9,9,22732,431504701,벼락바위봉,금대리구간, ,0.16,중간,3,2, , , , , ,2016-12-31,431504701
10,10,22733,431504701,벼락바위봉,운학리구간, ,1.01,쉬움,18,12, , , , , ,2016-12-31,431504701
11,11,22734,431504701,벼락바위봉,금대리구간, ,0.57,쉬움,10,7, , , , , ,2016-12-31,431504701
