,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,5189,421500401,괘장산,산성우리구간, ,4.75,쉬움,178,125, , , , , ,2016-12-31,421500301
1,1,5190,421500401,괘장산,임곡리구간, ,1.57,쉬움,34,24, , , , , ,2016-12-31,421500301
2,2,5191,421500401,괘장산, , ,1.41,쉬움,25,17, , , , , ,2016-12-31,421500301
3,3,5192,421500401,괘장산,정동진리구간, ,3.23,쉬움,69,48, , , , , ,2016-12-31,421500301
4,4,5193,421500401,괘장산, , ,0.4,쉬움,7,5, , , , , ,2016-12-31,421500301
5,5,5194,421500401,괘장산, , ,0.68,쉬움,12,8, , , , , ,2016-12-31,421500301
6,6,5195,421500401,괘장산, , ,0.52,쉬움,9,6, , , , , ,2016-12-31,421500301
7,7,5196,421500401,괘장산, , ,0.79,쉬움,14,10, , , , , ,2016-12-31,421500301
8,8,5197,421500401,괘장산,정동진리구간, ,1.38,쉬움,35,24, , , , , ,2016-12-31,421500301
9,9,5198,421500401,괘장산, , ,0.35,쉬움,6,4, , , , , ,2016-12-31,421500301
10,10,5199,421500401,괘장산, , ,1.27,쉬움,22,16, , , , , ,2016-12-31,421500301
11,11,5200,421500401,괘장산, , ,0.22,쉬움,4,3, , , , , ,2016-12-31,421500301
12,12,5201,421500401,괘장산, , ,0.18,쉬움,3,2, , , , , ,2016-12-31,421500301
13,13,5202,421500401,괘장산, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,421500301
14,14,5203,421500401,괘장산, , ,1.2,쉬움,21,15, , , , , ,2016-12-31,421500301
15,15,5204,421500401,괘장산, , ,0.36,쉬움,6,4, , , , , ,2016-12-31,421500301
16,16,5205,421500401,괘장산, , ,0.18,쉬움,3,2, , , , , ,2016-12-31,421500301
17,17,5206,421500401,괘장산, , ,0.4,쉬움,7,5, , , , , ,2016-12-31,421500301
18,18,5207,421500401,괘장산, , ,0.76,쉬움,13,9, , , , , ,2016-12-31,421500301
19,19,5208,421500401,괘장산, , ,0.62,쉬움,11,8, , , , , ,2016-12-31,421500301
20,20,5209,421500401,괘장산, , ,0.71,쉬움,13,9, , , , , ,2016-12-31,421500301
21,21,5210,421500401,괘장산, , ,1.13,쉬움,20,14, , , , , ,2016-12-31,421500301
22,22,5211,421500401,괘장산, , ,0.95,쉬움,17,12, , , , , ,2016-12-31,421500301
23,23,5212,421500401,괘장산,안인진리구간, ,0.29,쉬움,5,4, , , , , ,2016-12-31,421500301
24,24,5213,421500401,괘장산, , ,0.23,쉬움,4,3, , , , , ,2016-12-31,421500301
25,25,5214,421500401,괘장산,안인진리구간, ,1.05,쉬움,23,16, , , , , ,2016-12-31,421500301
26,26,5215,421500401,괘장산, , ,0.26,쉬움,5,3, , , , , ,2016-12-31,421500301
27,27,5216,421500401,괘장산, , ,0.32,쉬움,6,4, , , , , ,2016-12-31,421500301
28,28,5217,421500401,괘장산,안인진리구간, ,0.58,쉬움,10,7, , , , , ,2016-12-31,421500301
