,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,545,317100101,가지산, , ,1.81,쉬움,32,22, , , , , ,2016-12-31,317100101
1,1,546,317100101,가지산,덕현리구간, ,0.33,중간,7,5, , , , , ,2016-12-31,317100101
2,2,547,317100101,가지산, , ,1.3,쉬움,23,16, , , , , ,2016-12-31,317100101
3,3,548,317100101,가지산, , ,1.32,쉬움,23,16, , , , , ,2016-12-31,317100101
4,4,549,317100101,가지산,덕현리구간, ,0.53,쉬움,9,7, , , , , ,2016-12-31,317100101
5,5,550,317100101,가지산,덕현리구간, ,0.17,쉬움,3,2, , , , , ,2016-12-31,317100101
6,6,551,317100101,가지산,덕현리구간, ,1.94,쉬움,73,51, , , , , ,2016-12-31,317100101
7,7,552,317100101,가지산,삼양리구간, ,0.52,쉬움,9,6, , , , , ,2016-12-31,482700301
8,8,553,317100101,가지산, , ,0.27,쉬움,5,3, , , , , ,2016-12-31,482700301
9,9,554,317100101,가지산,삼양리구간, ,0.22,쉬움,4,3, , , , , ,2016-12-31,482700301
10,10,555,317100101,가지산,삼양리구간, ,0.03,쉬움,1,0, , , , , ,2016-12-31,482700301
11,11,556,317100101,가지산,삼양리구간, ,0.02,쉬움,1,0, , , , , ,2016-12-31,482700301
12,12,557,317100101,가지산,삼양리구간, ,0.69,쉬움,12,9, , , , , ,2016-12-31,482700301
13,13,558,317100101,가지산, , ,0.02,쉬움,1,0, , , , , ,2016-12-31,482700301
14,14,559,317100101,가지산, , ,0.38,쉬움,7,5, , , , , ,2016-12-31,482700301
15,15,560,317100101,가지산, , ,0.62,쉬움,11,8, , , , , ,2016-12-31,482700301
16,16,561,317100101,가지산, , ,0.31,쉬움,5,4, , , , , ,2016-12-31,482700301
17,17,562,317100101,가지산,삼양리구간, ,0.12,쉬움,2,1, , , , , ,2016-12-31,482700301
18,18,563,317100101,가지산,신원리구간, ,0.75,쉬움,13,9, , , , , ,2016-12-31,478200101
19,19,564,317100101,가지산,신원리구간, ,1.27,쉬움,22,16, , , , , ,2016-12-31,478200101
20,20,565,317100101,가지산,신원리구간, ,1.19,쉬움,21,15, , , , , ,2016-12-31,478200101
21,21,566,317100101,가지산,신원리구간, ,0.52,쉬움,9,6, , , , , ,2016-12-31,478200101
22,22,567,317100101,가지산,신원리구간, ,0.82,중간,31,22, , , , , ,2016-12-31,478200101
23,23,568,317100101,가지산, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,478200101
24,24,569,317100101,가지산,신원리구간, ,0.53,쉬움,9,7, , , , , ,2016-12-31,478200101
25,25,570,317100101,가지산,신원리구간, ,0.14,쉬움,2,2, , , , , ,2016-12-31,478200101
26,26,571,317100101,가지산,신원리구간, ,0.22,쉬움,4,3, , , , , ,2016-12-31,478200101
27,27,572,317100101,가지산, , ,0.15,쉬움,3,2, , , , , ,2016-12-31,478200101
28,28,573,317100101,가지산, , ,0.16,쉬움,3,2, , , , , ,2016-12-31,478200101
29,29,574,317100101,가지산,신원리구간, ,0.66,쉬움,12,8, , , , , ,2016-12-31,478200101
30,30,575,317100101,가지산,신원리구간, ,0.88,쉬움,16,11, , , , , ,2016-12-31,478200101
