,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,9109,472500601,나각산,낙동리구간, ,1.29,쉬움,24,17, , , , , ,2016-12-31,472500601
1,1,9110,472500601,나각산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,472500601
2,2,9111,472500601,나각산, , ,0.15,쉬움,3,2, , , , , ,2016-12-31,472500601
3,3,9112,472500601,나각산, , ,0.4,쉬움,7,5, , , , , ,2016-12-31,472500601
4,4,9113,472500601,나각산, , ,0.24,쉬움,4,3, , , , , ,2016-12-31,472500601
5,5,9114,472500601,나각산, , ,0.19,쉬움,3,2, , , , , ,2016-12-31,472500601
6,6,9115,472500601,나각산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,472500601
7,7,9116,472500601,나각산, , ,0.05,쉬움,1,1, , , , , ,2016-12-31,472500601
8,8,9117,472500601,나각산, , ,0.11,쉬움,2,1, , , , , ,2016-12-31,472500601
9,9,9118,472500601,나각산,물량리구간, ,0.6,쉬움,11,8, , , , , ,2016-12-31,472500601
