,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,14497,437500301,두타산,미암리구간, ,1.13,쉬움,20,14, , , , , ,2016-12-31,2309070400
1,1,14498,437500301,두타산,미암리구간, ,1.27,중간,48,33, , , , , ,2016-12-31,2309070400
2,2,14500,437500301,두타산, , ,0.09,쉬움,2,1, , , , , ,2016-12-31,2309070400
3,3,14501,437500301,두타산, , ,0.46,쉬움,8,6, , , , , ,2016-12-31,2309070400
4,4,14502,437500301,두타산, , ,0.13,쉬움,2,2, , , , , ,2016-12-31,2309070400
5,5,14504,437500301,두타산, , ,0.17,쉬움,3,2, , , , , ,2016-12-31,2309070400
6,6,14505,437500301,두타산, , ,0.09,쉬움,2,1, , , , , ,2016-12-31,2309070400
7,7,14510,437500301,두타산, , ,0.17,쉬움,3,2, , , , , ,2016-12-31,2309070400
8,8,14513,437500301,두타산, , ,0.31,쉬움,5,4, , , , , ,2016-12-31,2309070400
9,9,14514,437500301,두타산, , ,0.66,쉬움,12,8, , , , , ,2016-12-31,2309070400
10,10,14515,437500301,두타산,연탄리구간, ,0.91,쉬움,16,11, , , , , ,2016-12-31,2309070400
11,11,14516,437500301,두타산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,2309070400
12,12,14517,437500301,두타산, , ,0.76,쉬움,13,9, , , , , ,2016-12-31,2309070400
13,13,14518,437500301,두타산,화산리구간, ,0.05,쉬움,1,1, , , , , ,2016-12-31,2309070400
14,14,14519,437500301,두타산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,2309070400
15,15,14520,437500301,두타산, , ,0.98,쉬움,17,12, , , , , ,2016-12-31,2309070400
16,16,14521,437500301,두타산, , ,0.5,쉬움,9,6, , , , , ,2016-12-31,2309070400
17,17,14522,437500301,두타산, , ,0.18,쉬움,3,2, , , , , ,2016-12-31,2309070400
18,18,14523,437500301,두타산, , ,0.67,쉬움,12,8, , , , , ,2016-12-31,2309070400
19,19,14524,437500301,두타산, , ,0.54,쉬움,10,7, , , , , ,2016-12-31,2309070400
20,20,14525,437500301,두타산,화산리구간, ,0.69,쉬움,12,9, , , , , ,2016-12-31,2309070400
21,21,14526,437500301,두타산, , ,1.24,쉬움,22,15, , , , , ,2016-12-31,2309070400
22,22,14527,437500301,두타산,용정리구간,동잠교 ~ 두타산정상 ~ 영수암,2.99,쉬움,53,37, , , , , ,2016-12-31,2309070400
23,23,14528,437500301,두타산,영구리구간, ,1.44,쉬움,54,38, , , , , ,2016-12-31,2309070400
24,24,14529,437500301,두타산,영구리구간, ,3.0,쉬움,113,79, , , , , ,2016-12-31,2309070400
25,25,14530,437500301,두타산, , ,3.35,쉬움,59,41, , , , , ,2016-12-31,2309070400
26,26,14531,437500301,두타산, , ,0.42,쉬움,7,5, , , , , ,2016-12-31,2309070400
