,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,7192,482500501,금동산,우계리구간, ,1.2,쉬움,23,16, , , , , ,2016-12-31,482500501
1,1,7193,482500501,금동산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,482500501
2,2,7194,482500501,금동산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,482500501
3,3,7195,482500501,금동산,우계리구간, ,0.24,쉬움,4,3, , , , , ,2016-12-31,482500501
4,4,7196,482500501,금동산, , ,2.17,쉬움,38,27, , , , , ,2016-12-31,482500501
5,5,7197,482500501,금동산,우계리구간, ,0.26,쉬움,5,3, , , , , ,2016-12-31,482500501
6,6,7198,482500501,금동산,우계리구간, ,0.06,쉬움,1,1, , , , , ,2016-12-31,482500501
7,7,7199,482500501,금동산,우계리구간, ,1.83,쉬움,32,23, , , , , ,2016-12-31,482500501
8,8,7200,482500501,금동산, , ,0.13,쉬움,2,2, , , , , ,2016-12-31,482500501
9,9,7201,482500501,금동산, , ,0.92,쉬움,16,11, , , , , ,2016-12-31,482500501
10,10,7202,482500501,금동산, , ,0.47,쉬움,8,6, , , , , ,2016-12-31,482500501
11,11,7203,482500501,금동산, , ,0.27,쉬움,5,3, , , , , ,2016-12-31,482500501
12,12,7204,482500501,금동산, , ,0.9,쉬움,16,11, , , , , ,2016-12-31,482500501
13,13,7205,482500501,금동산, , ,0.4,쉬움,7,5, , , , , ,2016-12-31,482500501
14,14,7206,482500501,금동산, , ,0.01,쉬움,1,0, , , , , ,2016-12-31,482500501
15,15,7207,482500501,금동산, , ,1.36,쉬움,24,17, , , , , ,2016-12-31,482500501
16,16,7208,482500501,금동산, , ,1.7,쉬움,30,21, , , , , ,2016-12-31,482500501
17,17,7209,482500501,금동산, , ,0.17,쉬움,3,2, , , , , ,2016-12-31,482500501
18,18,7210,482500501,금동산, , ,0.06,쉬움,1,1, , , , , ,2016-12-31,482500501
19,19,7211,482500501,금동산, , ,0.26,쉬움,5,3, , , , , ,2016-12-31,482500501
20,20,7212,482500501,금동산, , ,0.81,쉬움,14,10, , , , , ,2016-12-31,482500501
21,21,7213,482500501,금동산, , ,0.25,쉬움,4,3, , , , , ,2016-12-31,482500501
22,22,7214,482500501,금동산, , ,0.36,쉬움,6,4, , , , , ,2016-12-31,482500501
23,23,7215,482500501,금동산, , ,0.74,쉬움,13,9, , , , , ,2016-12-31,482500501
24,24,7216,482500501,금동산, , ,0.7,쉬움,12,9, , , , , ,2016-12-31,482500501
25,25,7217,482500501,금동산, , ,0.0,쉬움,1,0, , , , , ,2016-12-31,482500501
26,26,7218,482500501,금동산, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,482500501
27,27,7219,482500501,금동산, , ,0.06,쉬움,1,1, , , , , ,2016-12-31,482500501
28,28,7220,482500501,금동산, , ,0.57,쉬움,10,7, , , , , ,2016-12-31,482500501
29,29,7221,482500501,금동산, , ,2.82,쉬움,50,35, , , , , ,2016-12-31,482500501
30,30,7222,482500501,금동산, , ,0.01,쉬움,1,0, , , , , ,2016-12-31,482500501
31,31,7223,482500501,금동산, , ,1.08,쉬움,19,13, , , , , ,2016-12-31,482500501
32,32,7224,482500501,금동산, , ,1.44,쉬움,25,18, , , , , ,2016-12-31,482500501
33,33,7225,482500501,금동산, , ,0.0,쉬움,1,0, , , , , ,2016-12-31,482500501
34,34,7226,482500501,금동산, , ,0.21,쉬움,4,3, , , , , ,2016-12-31,482500501
35,35,7227,482500501,금동산, , ,0.66,쉬움,12,8, , , , , ,2016-12-31,482500501
36,36,7228,482500501,금동산, , ,0.45,쉬움,8,6, , , , , ,2016-12-31,482500501
37,37,7229,482500501,금동산,여차리구간, ,0.07,쉬움,1,1, , , , , ,2016-12-31,482500501
38,38,7230,482500501,금동산,여차리구간, ,0.1,쉬움,2,1, , , , , ,2016-12-31,482500501
39,39,7231,482500501,금동산, , ,2.67,쉬움,47,33, , , , , ,2016-12-31,482500501
40,40,7232,482500501,금동산,여차리구간, ,2.03,쉬움,36,25, , , , , ,2016-12-31,482500501
41,41,7233,482500501,금동산,여차리구간, ,1.64,쉬움,29,20, , , , , ,2016-12-31,482500501
