,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,22125,482706301,백운산,삼양리구간, ,1.08,중간,41,28, , , , , ,2016-12-31,482702101
1,1,22126,482706301,백운산,삼양리구간, ,0.59,쉬움,10,7, , , , , ,2016-12-31,482702101
2,2,22127,482706301,백운산, , ,0.76,쉬움,13,9, , , , , ,2016-12-31,482702101
3,3,22128,482706301,백운산, , ,0.41,쉬움,7,5, , , , , ,2016-12-31,482702101
4,4,22129,482706301,백운산,삼양리구간, ,0.42,중간,9,6, , , , , ,2016-12-31,482702101
5,5,22130,482706301,백운산,삼양리구간, ,0.62,중간,19,13, , , , , ,2016-12-31,482702101
6,6,22131,482706301,백운산, , ,0.34,쉬움,6,4, , , , , ,2016-12-31,482702101
7,7,22132,482706301,백운산, , ,0.52,쉬움,9,6, , , , , ,2016-12-31,482702101
8,8,22133,482706301,백운산,삼양리구간, ,0.77,중간,29,20, , , , , ,2016-12-31,482702101
9,9,22134,482706301,백운산, , ,0.37,쉬움,7,5, , , , , ,2016-12-31,482702101
10,10,22135,482706301,백운산,삼양리구간, ,1.28,쉬움,27,19, , , , , ,2016-12-31,482702101
11,11,22136,482706301,백운산, , ,0.25,쉬움,4,3, , , , , ,2016-12-31,482702101
12,12,22137,482706301,백운산,삼양리구간, ,0.56,쉬움,10,7, , , , , ,2016-12-31,482702101
13,13,22138,482706301,백운산, , ,0.01,쉬움,1,0, , , , , ,2016-12-31,482702101
14,14,22139,482706301,백운산, , ,0.54,쉬움,10,7, , , , , ,2016-12-31,482702101
15,15,22140,482706301,백운산, , ,0.09,쉬움,2,1, , , , , ,2016-12-31,482702101
16,16,22141,482706301,백운산, , ,0.0,쉬움,1,0, , , , , ,2016-12-31,482702101
17,17,22142,482706301,백운산, , ,1.5,쉬움,26,19, , , , , ,2016-12-31,482702101
18,18,22143,482706301,백운산, , ,0.14,쉬움,2,2, , , , , ,2016-12-31,482702101
19,19,22144,482706301,백운산,삼양리구간, ,0.98,쉬움,17,12, , , , , ,2016-12-31,482702101
20,20,22145,482706301,백운산, , ,0.16,쉬움,3,2, , , , , ,2016-12-31,482702101
21,21,22146,482706301,백운산, , ,0.18,쉬움,3,2, , , , , ,2016-12-31,482702101
22,22,22147,482706301,백운산,삼양리구간, ,0.96,쉬움,18,13, , , , , ,2016-12-31,482702101
23,23,22148,482706301,백운산, , ,0.76,쉬움,13,9, , , , , ,2016-12-31,482702101
24,24,22149,482706301,백운산, , ,0.06,쉬움,1,1, , , , , ,2016-12-31,482702101
25,25,22150,482706301,백운산, , ,0.27,쉬움,5,3, , , , , ,2016-12-31,482702101
26,26,22151,482706301,백운산, , ,0.13,쉬움,2,2, , , , , ,2016-12-31,482702101
27,27,22152,482706301,백운산,삼양리구간, ,0.44,중간,9,7, , , , , ,2016-12-31,482702101
28,28,22153,482706301,백운산, , ,0.31,쉬움,5,4, , , , , ,2016-12-31,482702101
29,29,22154,482706301,백운산,삼양리구간, ,0.6,중간,15,11, , , , , ,2016-12-31,482702101
30,30,22155,482706301,백운산, , ,0.2,쉬움,4,2, , , , , ,2016-12-31,482702101
31,31,22156,482706301,백운산, , ,0.46,쉬움,8,6, , , , , ,2016-12-31,482702101
32,32,22157,482706301,백운산, , ,0.14,쉬움,2,2, , , , , ,2016-12-31,482702101
33,33,22158,482706301,백운산, , ,0.6,쉬움,11,7, , , , , ,2016-12-31,482702101
34,34,22159,482706301,백운산,삼양리구간, ,0.55,쉬움,10,7, , , , , ,2016-12-31,482702101
35,35,22160,482706301,백운산,삼양리구간, ,0.84,중간,25,18, , , , , ,2016-12-31,482702101
