,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,20043,472301001,방가산,장곡리구간, ,0.85,중간,32,22, , , , , ,2016-12-31,477200901
1,1,20044,472301001,방가산,장곡리구간, ,0.6,쉬움,11,7, , , , , ,2016-12-31,477200901
2,2,20045,472301001,방가산, , ,1.0,쉬움,18,12, , , , , ,2016-12-31,477200901
3,3,20046,472301001,방가산, , ,0.22,쉬움,4,3, , , , , ,2016-12-31,477200901
4,4,20047,472301001,방가산,장곡리구간, ,1.39,쉬움,52,36, , , , , ,2016-12-31,477200901
5,5,20048,472301001,방가산,인곡리구간, ,1.39,중간,52,36, , , , , ,2016-12-31,477200901
6,6,20049,472301001,방가산, , ,3.63,쉬움,64,45, , , , , ,2016-12-31,477200901
7,7,20050,472301001,방가산,인곡리구간, ,0.46,쉬움,8,6, , , , , ,2016-12-31,477200901
8,8,20051,472301001,방가산, , ,0.9,쉬움,16,11, , , , , ,2016-12-31,477200901
9,9,20052,472301001,방가산, , ,1.28,쉬움,23,16, , , , , ,2016-12-31,477200901
10,10,20053,472301001,방가산, , ,1.41,쉬움,25,17, , , , , ,2016-12-31,477200901
11,11,20054,472301001,방가산,양지리구간, ,0.39,쉬움,7,5, , , , , ,2016-12-31,477200901
12,12,20055,472301001,방가산, , ,0.28,쉬움,5,3, , , , , ,2016-12-31,477200901
13,13,20056,472301001,방가산,양지리구간, ,1.48,쉬움,56,39, , , , , ,2016-12-31,477200901
