,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,17302,312000301,무룡산,화봉동구간, ,1.14,쉬움,29,20, , , , , ,2016-12-31,312000301
1,1,17303,312000301,무룡산,어물동구간, ,2.68,쉬움,47,33, , , , , ,2016-12-31,312000301
2,2,17304,312000301,무룡산,연암동구간, ,0.85,쉬움,16,11, , , , , ,2016-12-31,312000301
3,3,17305,312000301,무룡산,연암동구간, ,0.06,쉬움,1,1, , , , , ,2016-12-31,312000301
4,4,17306,312000301,무룡산,화봉동구간, ,1.99,쉬움,35,25, , , , , ,2016-12-31,312000301
5,5,17307,312000301,무룡산,연암동구간, ,0.74,쉬움,13,9, , , , , ,2016-12-31,312000301
6,6,17308,312000301,무룡산,연암동구간, ,1.14,쉬움,20,14, , , , , ,2016-12-31,312000301
7,7,17309,312000301,무룡산,연암동구간, ,1.03,쉬움,26,18, , , , , ,2016-12-31,312000301
8,8,17310,312000301,무룡산,연암동구간, ,0.96,쉬움,24,17, , , , , ,2016-12-31,312000301
9,9,17311,312000301,무룡산,연암동구간, ,0.34,쉬움,6,4, , , , , ,2016-12-31,312000301
10,10,17312,312000301,무룡산,연암동구간, ,0.37,쉬움,7,5, , , , , ,2016-12-31,312000301
