,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,11616,437300401,대성산,상곡리구간, ,2.56,쉬움,96,67, , , , , ,2016-12-31,2305070800
1,1,11617,437300401,대성산,강청리구간, ,2.2,쉬움,39,27, , , , , ,2016-12-31,2305070800
2,2,11618,437300401,대성산, , ,0.39,쉬움,7,5, , , , , ,2016-12-31,2305070800
3,3,11619,437300401,대성산, , ,0.95,쉬움,17,12, , , , , ,2016-12-31,2305070800
4,4,11620,437300401,대성산, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,2305070800
5,5,11621,437300401,대성산, , ,0.95,쉬움,17,12, , , , , ,2016-12-31,2305070800
6,6,11622,437300401,대성산,의평리구간, ,2.64,쉬움,47,33, , , , , ,2016-12-31,2305070800
7,7,11623,437300401,대성산,강청리구간, ,0.53,쉬움,9,7, , , , , ,2016-12-31,2305070800
8,8,11624,437300401,대성산, , ,0.99,쉬움,17,12, , , , , ,2016-12-31,2305070800
9,9,11625,437300401,대성산,윤정리구간, ,2.39,쉬움,72,50, , , , , ,2016-12-31,2305070800
10,10,11626,437300401,대성산,강청리구간, ,1.41,쉬움,25,17, , , , , ,2016-12-31,2305070800
11,11,11627,437300401,대성산,의평리구간, ,0.77,쉬움,14,10, , , , , ,2016-12-31,2305070800
12,12,11628,437300401,대성산, , ,0.31,쉬움,5,4, , , , , ,2016-12-31,2305070800
13,13,11629,437300401,대성산, , ,0.71,쉬움,13,9, , , , , ,2016-12-31,2305070800
14,14,11630,437300401,대성산, , ,0.35,쉬움,6,4, , , , , ,2016-12-31,2305070800
15,15,11631,437300401,대성산, , ,0.93,쉬움,16,11, , , , , ,2016-12-31,2305070800
16,16,11632,437300401,대성산, , ,0.39,쉬움,7,5, , , , , ,2016-12-31,2305070800
17,17,11633,437300401,대성산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,2305070800
