,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,13889,447300801,동림산,산림욕장진입로내갈림길-노장리마을내갈림길구간, ,0.87,쉬움,15,11,토사/사력층, , , , ,2016-12-31,447300801
1,1,13890,447300801,동림산,산책로1노선입구-산림욕장진입로구간, ,0.85,쉬움,15,11,토사/사력층, , , , ,2016-12-31,447300801
2,2,13891,447300801,동림산,노장리구간, ,0.1,쉬움,2,1,토사/사력층, , , , ,2016-12-31,447300801
3,3,13892,447300801,동림산,노장리구간, ,0.25,쉬움,4,3,토사/사력층, , , , ,2016-12-31,447300801
4,4,13893,447300801,동림산,노장리구간, ,0.34,쉬움,6,4,토사/사력층, , , , ,2016-12-31,447300801
5,5,13894,447300801,동림산,노장리구간, ,0.23,쉬움,4,3,토사/사력층, , , , ,2016-12-31,447300801
6,6,13895,447300801,동림산,노장리구간, ,0.85,쉬움,15,11,토사/사력층, , , , ,2016-12-31,447300801
7,7,13896,447300801,동림산,노장리구간, ,0.38,쉬움,7,5,토사/사력층, , , , ,2016-12-31,447300801
8,8,13897,447300801,동림산,산책로1노선입구-산림욕장진입로구간, ,1.93,쉬움,34,24,토사/사력층, , , , ,2016-12-31,447300801
9,9,13898,447300801,동림산,노장리구간, ,0.25,쉬움,4,3,토사/사력층, , , , ,2016-12-31,447300801
10,10,13899,447300801,동림산,노장리구간, ,0.27,쉬움,5,3,토사/사력층, , , , ,2016-12-31,447300801
11,11,13900,447300801,동림산,노장리구간, ,0.18,쉬움,3,2,토사/사력층, , , , ,2016-12-31,447300801
12,12,13901,447300801,동림산,노장리구간, ,0.06,쉬움,1,1,토사/사력층, , , , ,2016-12-31,447300801
13,13,13902,447300801,동림산,"동림리민태절동림산입구-망경산등선,동림산능선연결구", ,2.86,쉬움,50,35,토사/사력층, , , , ,2016-12-31,447300801
