,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,2266,477600101,검마산,검마산자연휴양림매표소구간,검마산휴양림관리사무소 ~ 원점회귀,1.63,쉬움,61,43, , , , , ,2016-12-31,2713990100
1,1,2267,477600101,검마산, , ,0.52,쉬움,9,6, , , , , ,2016-12-31,2713990100
2,2,2268,477600101,검마산, , ,1.3,쉬움,28,20, , , , , ,2016-12-31,2713990100
3,3,2269,477600101,검마산,신원리구간,검마산휴양림관리사무소 ~ 원점회귀,1.45,쉬움,26,18, , , , , ,2016-12-31,2713990100
4,4,2270,477600101,검마산,검마산자연휴양림매표소구간,검마산휴양림관리사무소 ~ 원점회귀,0.06,쉬움,1,1, , , , , ,2016-12-31,2713990100
5,5,2271,477600101,검마산, , ,1.66,쉬움,42,29, , , , , ,2016-12-31,2713990100
6,6,2272,477600101,검마산, , ,0.8,쉬움,17,12, , , , , ,2016-12-31,2713990100
7,7,2273,477600101,검마산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,2713990100
8,8,2274,477600101,검마산, , ,0.54,쉬움,10,7, , , , , ,2016-12-31,2713990100
9,9,2275,477600101,검마산, , ,1.45,쉬움,26,18, , , , , ,2016-12-31,2713990100
10,10,2276,477600101,검마산, , ,1.05,중간,39,28, , , , , ,2016-12-31,2713990100
11,11,2277,477600101,검마산, , ,0.38,쉬움,7,5, , , , , ,2016-12-31,2713990100
12,12,2278,477600101,검마산, , ,0.47,쉬움,8,6, , , , , ,2016-12-31,2713990100
13,13,2279,477600101,검마산,신원리구간,검마산휴양림관리사무소 ~ 원점회귀,1.08,쉬움,32,23, , , , , ,2016-12-31,2713990100
14,14,2280,477600101,검마산,검마산자연휴양림매표소구간,검마산휴양림관리사무소 ~ 원점회귀,0.05,쉬움,1,1, , , , , ,2016-12-31,2713990100
15,15,2281,477600101,검마산, , ,0.83,쉬움,18,12, , , , , ,2016-12-31,2713990100
16,16,2282,477600101,검마산,검마산자연휴양림매표소구간,검마산휴양림관리사무소 ~ 원점회귀,0.66,쉬움,12,9, , , , , ,2016-12-31,2713990100
