,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,11702,271400301,대암봉,둔산동구간, ,0.04,쉬움,1,0,토사, , ,암벽, ,2016-12-31,271400301
1,1,11703,271400301,대암봉,둔산동구간, ,0.11,쉬움,2,1,토사, , ,암벽, ,2016-12-31,271400301
2,2,11704,271400301,대암봉,평광동구간, ,1.47,쉬움,26,18,토사, , ,암벽, ,2016-12-31,271400301
3,3,11705,271400301,대암봉,둔산동구간, ,0.51,쉬움,9,6,토사, , ,암벽, ,2016-12-31,271400301
4,4,11706,271400301,대암봉,평광동구간, ,0.77,쉬움,14,10,토사, , ,암벽, ,2016-12-31,271400301
5,5,11707,271400301,대암봉,둔산동구간, ,0.88,쉬움,16,11,토사, , ,암벽, ,2016-12-31,271400301
6,6,11708,271400301,대암봉,둔산동구간, ,0.71,쉬움,13,9,토사, , ,암벽, ,2016-12-31,271400301
7,7,11709,271400301,대암봉,둔산동구간, ,0.83,쉬움,15,10,토사, , ,암벽, ,2016-12-31,271400301
8,8,11710,271400301,대암봉,둔산동구간, ,0.09,쉬움,2,1,토사, , ,암벽, ,2016-12-31,271400301
9,9,11711,271400301,대암봉,둔산동구간, ,0.04,쉬움,1,0,토사, , ,암벽, ,2016-12-31,271400301
10,10,11712,271400301,대암봉,둔산동구간, ,0.08,쉬움,1,1,토사, , ,암벽, ,2016-12-31,271400301
11,11,11713,271400301,대암봉,둔산동구간, ,0.06,쉬움,1,1,토사, , ,암벽, ,2016-12-31,271400301
12,12,11714,271400301,대암봉,둔산동구간, ,0.22,쉬움,4,3,토사, , ,암벽, ,2016-12-31,271400301
13,13,11715,271400301,대암봉,둔산동구간, ,0.07,쉬움,1,1,토사, , ,암벽, ,2016-12-31,271400301
14,14,11716,271400301,대암봉,둔산동구간, ,0.39,쉬움,7,5,토사, , ,암벽, ,2016-12-31,271400301
15,15,11717,271400301,대암봉,평광동구간, ,0.46,쉬움,8,6,토사, , ,암벽, ,2016-12-31,271400301
16,16,11718,271400301,대암봉,둔산동구간, ,1.05,쉬움,19,13,토사, , ,암벽, ,2016-12-31,271400301
17,17,11719,271400301,대암봉,둔산동구간, ,0.34,쉬움,6,4,토사, , ,암벽, ,2016-12-31,271400301
18,18,11720,271400301,대암봉,둔산동구간, ,0.18,쉬움,3,2,토사, , ,암벽, ,2016-12-31,271400301
19,19,11721,271400301,대암봉,둔산동구간, ,0.29,쉬움,5,4,토사, , ,암벽, ,2016-12-31,271400301
20,20,11722,271400301,대암봉,둔산동구간, ,0.72,쉬움,13,9,토사, , ,암벽, ,2016-12-31,271400301
21,21,11723,271400301,대암봉,둔산동구간, ,0.77,쉬움,14,10,토사, , ,암벽, ,2016-12-31,271400301
22,22,11724,271400301,대암봉,둔산동구간, ,0.57,쉬움,10,7,토사, , ,암벽, ,2016-12-31,271400301
23,23,11725,271400301,대암봉,평광동구간, ,2.97,쉬움,111,78,토사, , ,암벽, ,2016-12-31,271400301
24,24,11726,271400301,대암봉,둔산동구간, ,0.73,쉬움,13,9,토사, , ,암벽, ,2016-12-31,271400301
