,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,1146,421303001,감악산,황둔리구간, ,2.43,쉬움,43,30, , , , , ,2016-12-31,421303001
1,1,1147,421303001,감악산,신림리구간, ,2.33,쉬움,58,41, , , , , ,2016-12-31,421303001
2,2,1148,421303001,감악산,황둔리구간, ,1.13,쉬움,20,14, , , , , ,2016-12-31,421303001
3,3,1149,421303001,감악산,용암리구간, ,1.03,쉬움,18,13, , , , , ,2016-12-31,421303001
4,4,1150,421303001,감악산,용암리구간, ,0.25,쉬움,4,3, , , , , ,2016-12-31,421303001
5,5,1151,421303001,감악산,용암리구간, ,2.1,쉬움,37,26, , , , , ,2016-12-31,421303001
6,6,1152,421303001,감악산,용암리구간, ,0.47,쉬움,8,6, , , , , ,2016-12-31,421303001
7,7,1153,421303001,감악산,용암리구간, ,1.67,쉬움,29,21, , , , , ,2016-12-31,421303001
8,8,1154,421303001,감악산,신림리구간, ,3.46,쉬움,130,91, , , , , ,2016-12-31,421303001
9,9,1155,421303001,감악산,황둔리구간, ,3.4,쉬움,60,42, , , , , ,2016-12-31,421303001
