,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,1307,302000101,갑하산,안산동구간, ,0.86,중간,26,18, , , , , ,2016-12-31,1604560100
1,1,1308,302000101,갑하산,갑동구간,안산동 어두니마을 입구→어두니 마을→안산동 산성→우산봉→갑하산→삽재→계룡 휴게소,0.76,쉬움,13,9, , , , , ,2016-12-31,1604560100
2,2,1309,302000101,갑하산,갑동구간, ,1.14,중간,43,30, , , , , ,2016-12-31,1604560100
3,3,1310,302000101,갑하산, , ,1.93,쉬움,34,24, , , , , ,2016-12-31,1604560100
4,4,1311,302000101,갑하산,반석동구간, ,1.56,쉬움,47,33, , , , , ,2016-12-31,1604560100
5,5,1312,302000101,갑하산, , ,1.22,쉬움,22,15, , , , , ,2016-12-31,1604560100
6,6,1313,302000101,갑하산,온천리구간, ,1.42,쉬움,25,18, , , , , ,2016-12-31,1604560100
7,7,1314,302000101,갑하산, , ,0.33,쉬움,6,4, , , , , ,2016-12-31,1604560100
8,8,1315,302000101,갑하산, , ,0.65,쉬움,11,8, , , , , ,2016-12-31,1604560100
9,9,1316,302000101,갑하산,온천리구간, ,0.79,쉬움,14,10, , , , , ,2016-12-31,1604560100
10,10,1317,302000101,갑하산, , ,0.56,쉬움,10,7, , , , , ,2016-12-31,1604560100
11,11,1318,302000101,갑하산,온천리구간, ,1.02,쉬움,18,13, , , , , ,2016-12-31,1604560100
12,12,1319,302000101,갑하산, , ,0.89,쉬움,16,11, , , , , ,2016-12-31,1604560100
13,13,1320,302000101,갑하산, , ,0.89,쉬움,16,11, , , , , ,2016-12-31,1604560100
14,14,1321,302000101,갑하산, , ,1.28,쉬움,23,16, , , , , ,2016-12-31,1604560100
15,15,1322,302000101,갑하산, , ,1.49,쉬움,26,18, , , , , ,2016-12-31,1604560100
16,16,1323,302000101,갑하산, , ,0.28,쉬움,5,3, , , , , ,2016-12-31,1604560100
17,17,1324,302000101,갑하산,온천리구간, ,0.35,쉬움,6,4, , , , , ,2016-12-31,1604560100
18,18,1325,302000101,갑하산, , ,0.61,쉬움,11,8, , , , , ,2016-12-31,1604560100
19,19,1326,302000101,갑하산, , ,0.45,쉬움,8,6, , , , , ,2016-12-31,1604560100
20,20,1327,302000101,갑하산,갑동구간,안산동 어두니마을 입구→어두니 마을→안산동 산성→우산봉→갑하산→삽재→계룡 휴게소,0.14,쉬움,2,2, , , , , ,2016-12-31,1604560100
21,21,1328,302000101,갑하산,송곡리구간, ,0.22,쉬움,4,3, , , , , ,2016-12-31,1604560100
22,22,1329,302000101,갑하산, , ,0.06,쉬움,1,1, , , , , ,2016-12-31,1604560100
23,23,1330,302000101,갑하산,온천리구간, ,0.26,쉬움,5,3, , , , , ,2016-12-31,1604560100
24,24,1331,302000101,갑하산,온천리구간, ,0.19,쉬움,3,2, , , , , ,2016-12-31,1604560100
25,25,1332,302000101,갑하산,갑동구간,안산동 어두니마을 입구→어두니 마을→안산동 산성→우산봉→갑하산→삽재→계룡 휴게소,0.14,쉬움,2,2, , , , , ,2016-12-31,1604560100
26,26,1333,302000101,갑하산,갑동구간, ,0.2,쉬움,4,2, , , , , ,2016-12-31,1604560100
27,27,1334,302000101,갑하산,갑동구간, ,0.05,중간,1,1, , , , , ,2016-12-31,1604560100
28,28,1335,302000101,갑하산, , ,0.6,쉬움,11,7, , , , , ,2016-12-31,1604560100
29,29,1336,302000101,갑하산,온천리구간, ,0.1,쉬움,2,1, , , , , ,2016-12-31,1604560100
30,30,1337,302000101,갑하산, , ,1.1,쉬움,19,14, , , , , ,2016-12-31,1604560100
31,31,1338,302000101,갑하산, , ,1.17,쉬움,21,14, , , , , ,2016-12-31,1604560100
32,32,1339,302000101,갑하산, , ,0.63,쉬움,11,8, , , , , ,2016-12-31,1604560100
33,33,1340,302000101,갑하산, , ,0.65,쉬움,11,8, , , , , ,2016-12-31,1604560100
34,34,1341,302000101,갑하산, , ,0.17,쉬움,3,2, , , , , ,2016-12-31,1604560100
35,35,1342,302000101,갑하산, , ,0.06,쉬움,1,1, , , , , ,2016-12-31,1604560100
36,36,1343,302000101,갑하산, , ,0.58,쉬움,10,7, , , , , ,2016-12-31,1604560100
37,37,1344,302000101,갑하산, , ,0.29,쉬움,5,4, , , , , ,2016-12-31,1604560100
38,38,1345,302000101,갑하산, , ,0.34,쉬움,6,4, , , , , ,2016-12-31,1604560100
39,39,1346,302000101,갑하산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,1604560100
40,40,1347,302000101,갑하산, , ,0.21,쉬움,4,3, , , , , ,2016-12-31,1604560100
41,41,1348,302000101,갑하산, , ,0.23,쉬움,4,3, , , , , ,2016-12-31,1604560100
42,42,1349,302000101,갑하산, , ,0.2,쉬움,4,2, , , , , ,2016-12-31,1604560100
43,43,1350,302000101,갑하산, , ,0.16,쉬움,3,2, , , , , ,2016-12-31,1604560100
44,44,1351,302000101,갑하산, , ,0.01,쉬움,1,0, , , , , ,2016-12-31,1604560100
45,45,1352,302000101,갑하산, , ,0.86,쉬움,15,11, , , , , ,2016-12-31,1604560100
46,46,1353,302000101,갑하산, , ,0.15,쉬움,3,2, , , , , ,2016-12-31,1604560100
47,47,1354,302000101,갑하산, , ,0.06,쉬움,1,1, , , , , ,2016-12-31,1604560100
48,48,1355,302000101,갑하산,온천리구간, ,0.55,쉬움,10,7, , , , , ,2016-12-31,1604560100
49,49,1356,302000101,갑하산,공암리구간, ,0.4,쉬움,7,5, , , , , ,2016-12-31,1604560100
50,50,1357,302000101,갑하산,송곡리구간, ,0.83,쉬움,15,10, , , , , ,2016-12-31,1604560100
51,51,1358,302000101,갑하산,송곡리구간, ,0.85,쉬움,18,13, , , , , ,2016-12-31,1604560100
52,52,1359,302000101,갑하산,어두니마을구간,안산동 어두니마을 입구→어두니 마을→안산동 산성→우산봉→갑하산→삽재→계룡 휴게소,0.46,쉬움,8,6, , , , , ,2016-12-31,1604560100
53,53,1360,302000101,갑하산, , ,0.79,쉬움,14,10, , , , , ,2016-12-31,1604560100
54,54,1361,302000101,갑하산,삽재고개구간, ,0.92,쉬움,16,11, , , , , ,2016-12-31,1604560100
55,55,1362,302000101,갑하산,갑동구간,안산동 어두니마을 입구→어두니 마을→안산동 산성→우산봉→갑하산→삽재→계룡 휴게소,0.32,쉬움,6,4, , , , , ,2016-12-31,1604560100
