,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,21692,427203101,백우산,광암리구간, ,4.5,쉬움,79,56, , , , , ,2016-12-31,427203101
1,1,21693,427203101,백우산, , ,0.85,쉬움,15,11, , , , , ,2016-12-31,2216032800
2,2,21694,427203101,백우산,도관리구간, ,1.49,쉬움,26,18, , , , , ,2016-12-31,2216032800
3,3,21695,427203101,백우산, , ,0.99,쉬움,17,12, , , , , ,2016-12-31,2216032800
4,4,21696,427203101,백우산,도관리구간, ,2.69,쉬움,47,33, , , , , ,2016-12-31,2216032800
5,5,21697,427203101,백우산,도관리구간, ,0.62,쉬움,11,8, , , , , ,2016-12-31,2216032800
6,6,21698,427203101,백우산, , ,0.66,쉬움,12,8, , , , , ,2016-12-31,2216032800
7,7,21699,427203101,백우산, , ,0.43,쉬움,8,5, , , , , ,2016-12-31,2216032800
8,8,21700,427203101,백우산,광암리구간,가족고개 - 전망바위 - 정상 - 서쪽능선 - 십자로안부 - 군넘이 - 지골 - 큰골 - 도관리,2.11,쉬움,37,26, , , , , ,2016-12-31,2216032800
9,9,21701,427203101,백우산, , ,0.31,쉬움,5,4, , , , , ,2016-12-31,2216032800
