,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,8835,472500501,기양산,마공리구간, ,3.52,쉬움,62,43, , , , , ,2016-12-31,2709450500
1,1,8836,472500501,기양산, , ,1.5,쉬움,26,19, , , , , ,2016-12-31,2709450500
2,2,8837,472500501,기양산, , ,1.3,쉬움,23,16, , , , , ,2016-12-31,2709450500
3,3,8838,472500501,기양산, , ,2.23,쉬움,39,28, , , , , ,2016-12-31,2709450500
4,4,8839,472500501,기양산, , ,0.55,쉬움,10,7, , , , , ,2016-12-31,2709450500
5,5,8840,472500501,기양산,마공리구간, ,2.63,쉬움,46,32, , , , , ,2016-12-31,2709450500
6,6,8841,472500501,기양산, , ,0.53,쉬움,9,7, , , , , ,2016-12-31,2709450500
7,7,8842,472500501,기양산,용포리구간, ,0.66,쉬움,12,8, , , , , ,2016-12-31,2709450500
8,8,8843,472500501,기양산, , ,0.15,쉬움,3,2, , , , , ,2016-12-31,2709450500
9,9,8844,472500501,기양산, , ,0.02,쉬움,1,0, , , , , ,2016-12-31,2709450500
10,10,8845,472500501,기양산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,2709450500
11,11,8846,472500501,기양산, , ,0.63,쉬움,11,8, , , , , ,2016-12-31,2709450500
12,12,8847,472500501,기양산, , ,0.32,쉬움,6,4, , , , , ,2016-12-31,2709450500
13,13,8848,472500501,기양산, , ,0.47,쉬움,8,6, , , , , ,2016-12-31,2709450500
14,14,8849,472500501,기양산, , ,1.4,쉬움,25,17, , , , , ,2016-12-31,2709450500
15,15,8850,472500501,기양산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,2709450500
16,16,8851,472500501,기양산,마공리구간, ,1.66,쉬움,31,22, , , , , ,2016-12-31,2709450500
