,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,14616,421101501,드름산, , ,0.21,쉬움,4,3, , , , , ,2016-12-31,2213991600
1,1,14617,421101501,드름산,칠전동구간, ,0.48,중간,10,7, , , , , ,2016-12-31,2213991600
2,2,14618,421101501,드름산,의암리구간, ,0.58,쉬움,10,7, , , , , ,2016-12-31,2213991600
3,3,14619,421101501,드름산, , ,0.95,쉬움,17,12, , , , , ,2016-12-31,2213991600
4,4,14620,421101501,드름산,의암리구간, ,1.53,쉬움,46,32, , , , , ,2016-12-31,2213991600
5,5,14621,421101501,드름산,의암리구간, ,0.96,쉬움,17,12, , , , , ,2016-12-31,2213991600
6,6,14622,421101501,드름산,팔미리구간, ,0.9,쉬움,23,16, , , , , ,2016-12-31,2213991600
7,7,14623,421101501,드름산, , ,0.3,쉬움,5,4, , , , , ,2016-12-31,2213991600
8,8,14624,421101501,드름산,의암리구간, ,0.07,중간,1,1, , , , , ,2016-12-31,2213991600
9,9,14625,421101501,드름산,의암리구간, ,0.58,쉬움,11,8, , , , , ,2016-12-31,2213991600
10,10,14626,421101501,드름산,의암리구간, ,0.21,쉬움,4,3, , , , , ,2016-12-31,2213991600
11,11,14627,421101501,드름산, , ,0.45,쉬움,8,6, , , , , ,2016-12-31,2213991600
12,12,14628,421101501,드름산, , ,0.26,쉬움,5,3, , , , , ,2016-12-31,2213991600
13,13,14629,421101501,드름산, , ,1.59,쉬움,28,20, , , , , ,2016-12-31,2213991600
14,14,14630,421101501,드름산, , ,0.53,쉬움,9,7, , , , , ,2016-12-31,2213991600
15,15,14631,421101501,드름산, , ,0.84,쉬움,15,10, , , , , ,2016-12-31,2213991600
16,16,14632,421101501,드름산, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,2213991600
17,17,14633,421101501,드름산, , ,0.05,쉬움,1,1, , , , , ,2016-12-31,2213991600
18,18,14634,421101501,드름산, , ,0.06,쉬움,1,1, , , , , ,2016-12-31,2213991600
