,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,17314,412200801,무봉산,동천리구간, ,0.85,쉬움,18,13, , , , , ,2016-12-31,412200801
1,1,17315,412200801,무봉산,동천리구간, ,1.56,쉬움,33,23, , , , , ,2016-12-31,412200801
2,2,17316,412200801,무봉산, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,412200801
3,3,17317,412200801,무봉산, , ,0.06,쉬움,1,1, , , , , ,2016-12-31,412200801
4,4,17318,412200801,무봉산, , ,0.19,쉬움,3,2, , , , , ,2016-12-31,412200801
5,5,17319,412200801,무봉산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,412200801
6,6,17320,412200801,무봉산,동천리구간, ,0.03,쉬움,1,0, , , , , ,2016-12-31,412200801
7,7,17321,412200801,무봉산,동천리구간, ,0.1,쉬움,2,1, , , , , ,2016-12-31,412200801
8,8,17322,412200801,무봉산,동천리구간, ,0.34,중간,6,4, , , , , ,2016-12-31,412200801
9,9,17323,412200801,무봉산, , ,0.05,쉬움,1,1, , , , , ,2016-12-31,412200801
10,10,17324,412200801,무봉산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,412200801
11,11,17325,412200801,무봉산, , ,0.13,쉬움,2,2, , , , , ,2016-12-31,412200801
12,12,17326,412200801,무봉산, , ,0.11,쉬움,2,1, , , , , ,2016-12-31,412200801
13,13,17327,412200801,무봉산,가곡리구간, ,0.42,쉬움,7,5, , , , , ,2016-12-31,412200801
14,14,17328,412200801,무봉산,가곡리구간, ,0.74,쉬움,13,9, , , , , ,2016-12-31,412200801
15,15,17329,412200801,무봉산,동천리구간, ,0.27,쉬움,5,3, , , , , ,2016-12-31,412200801
16,16,17330,412200801,무봉산,동천리구간, ,0.47,쉬움,8,6, , , , , ,2016-12-31,412200801
17,17,17331,412200801,무봉산, , ,0.19,쉬움,3,2, , , , , ,2016-12-31,412200801
18,18,17332,412200801,무봉산, , ,0.16,쉬움,3,2, , , , , ,2016-12-31,412200801
19,19,17333,412200801,무봉산, , ,0.27,쉬움,5,3, , , , , ,2016-12-31,412200801
20,20,17334,412200801,무봉산, , ,0.84,쉬움,15,10, , , , , ,2016-12-31,412200801
21,21,17335,412200801,무봉산,청호리구간, ,0.24,쉬움,4,3, , , , , ,2016-12-31,412200801
22,22,17336,412200801,무봉산,동천리구간, ,0.05,쉬움,1,1, , , , , ,2016-12-31,412200801
23,23,17337,412200801,무봉산, , ,0.19,쉬움,3,2, , , , , ,2016-12-31,412200801
24,24,17338,412200801,무봉산, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,412200801
25,25,17339,412200801,무봉산,동천리구간, ,0.15,쉬움,3,2, , , , , ,2016-12-31,412200801
26,26,17340,412200801,무봉산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,412200801
27,27,17341,412200801,무봉산,청호리구간, ,0.14,쉬움,2,2, , , , , ,2016-12-31,412200801
28,28,17342,412200801,무봉산,동천리구간, ,0.07,쉬움,1,1, , , , , ,2016-12-31,412200801
