,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,14568,441505901,둔주봉,연주리구간, ,0.46,중간,10,7, , , , , ,2016-12-31,441505901
1,1,14569,441505901,둔주봉,연주리구간, ,0.01,쉬움,1,0, , , , , ,2016-12-31,441505901
2,2,14570,441505901,둔주봉,연주리구간, ,0.01,쉬움,1,0, , , , , ,2016-12-31,441505901
3,3,14571,441505901,둔주봉,연주리구간, ,0.33,쉬움,6,4, , , , , ,2016-12-31,441505901
4,4,14572,441505901,둔주봉,연주리구간, ,2.17,쉬움,47,33, , , , , ,2016-12-31,441505901
5,5,14573,441505901,둔주봉,연주리구간, ,0.38,중간,8,6, , , , , ,2016-12-31,441505901
6,6,14574,441505901,둔주봉,연주리구간, ,0.53,쉬움,10,7, , , , , ,2016-12-31,441505901
7,7,14575,441505901,둔주봉,연주리구간, ,0.14,쉬움,2,2, , , , , ,2016-12-31,441505901
8,8,14576,441505901,둔주봉,연주리구간, ,0.15,쉬움,3,2, , , , , ,2016-12-31,441505901
9,9,14577,441505901,둔주봉,연주리구간, ,0.68,쉬움,12,8, , , , , ,2016-12-31,441505901
10,10,14578,441505901,둔주봉,연주리구간, ,0.24,중간,5,3, , , , , ,2016-12-31,441505901
11,11,14579,441505901,둔주봉,연주리구간, ,0.58,쉬움,10,7, , , , , ,2016-12-31,441505901
12,12,14580,441505901,둔주봉,연주리구간, ,0.06,쉬움,1,1, , , , , ,2016-12-31,441505901
13,13,14581,441505901,둔주봉,연주리구간, ,0.33,중간,6,4, , , , , ,2016-12-31,441505901
14,14,14582,441505901,둔주봉,연주리구간, ,0.09,쉬움,2,1, , , , , ,2016-12-31,441505901
15,15,14583,441505901,둔주봉,연주리구간, ,0.02,쉬움,1,0, , , , , ,2016-12-31,441505901
16,16,14584,441505901,둔주봉,연주리구간, ,0.17,쉬움,3,2, , , , , ,2016-12-31,441505901
