,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,1535,115000101,개화산,방화동구간, ,0.14,쉬움,2,2, , , , , ,2016-12-31,1104140100
1,1,1536,115000101,개화산,방화동구간, ,0.1,쉬움,2,1, , , , , ,2016-12-31,1104140100
2,2,1537,115000101,개화산, , ,0.13,쉬움,2,2, , , , , ,2016-12-31,1104140100
3,3,1538,115000101,개화산,방화동구간, ,0.2,쉬움,4,2, , , , , ,2016-12-31,1104140100
4,4,1539,115000101,개화산,방화동구간, ,0.07,쉬움,1,1, , , , , ,2016-12-31,1104140100
5,5,1540,115000101,개화산, , ,0.15,쉬움,3,2, , , , , ,2016-12-31,1104140100
6,6,1541,115000101,개화산, , ,0.06,쉬움,1,1, , , , , ,2016-12-31,1104140100
7,7,1542,115000101,개화산, , ,0.06,쉬움,1,1, , , , , ,2016-12-31,1104140100
8,8,1543,115000101,개화산, , ,0.16,쉬움,3,2, , , , , ,2016-12-31,1104140100
9,9,1544,115000101,개화산,개화동구간, ,0.12,쉬움,2,1, , , , , ,2016-12-31,1104140100
10,10,1545,115000101,개화산,방화동구간, ,0.1,쉬움,2,1, , , , , ,2016-12-31,1104140100
11,11,1546,115000101,개화산, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,1104140100
12,12,1547,115000101,개화산, , ,0.02,쉬움,1,0, , , , , ,2016-12-31,1104140100
13,13,1548,115000101,개화산, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,1104140100
14,14,1549,115000101,개화산,방화동구간, ,0.17,쉬움,3,2, , , , , ,2016-12-31,1104140100
15,15,1550,115000101,개화산, , ,0.11,쉬움,2,1, , , , , ,2016-12-31,1104140100
16,16,1551,115000101,개화산, , ,0.14,쉬움,2,2, , , , , ,2016-12-31,1104140100
17,17,1552,115000101,개화산, , ,0.01,쉬움,1,0, , , , , ,2016-12-31,1104140100
