,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,338,301103604,가양공원,가양동구간, ,0.18,쉬움,3,2, , , , , ,2016-12-31,301103604
1,1,339,301103604,가양공원,비래동구간, ,0.13,쉬움,2,2, , , , , ,2016-12-31,301103604
2,2,340,301103604,가양공원,비래동구간, ,0.08,쉬움,1,1, , , , , ,2016-12-31,301103604
3,3,341,301103604,가양공원,비래동구간, ,0.15,쉬움,3,2, , , , , ,2016-12-31,301103604
4,4,342,301103604,가양공원,비래동구간, ,0.02,쉬움,1,0, , , , , ,2016-12-31,301103604
5,5,343,301103604,가양공원,비룡동구간, ,0.05,쉬움,1,1, , , , , ,2016-12-31,301103604
6,6,344,301103604,가양공원,비룡동구간, ,0.05,쉬움,1,1, , , , , ,2016-12-31,301103604
7,7,345,301103604,가양공원,비래동구간, ,0.22,쉬움,4,3, , , , , ,2016-12-31,301103604
8,8,346,301103604,가양공원,가양동구간, ,0.15,쉬움,3,2, , , , , ,2016-12-31,301103604
9,9,347,301103604,가양공원,가양동구간, ,0.07,쉬움,1,1, , , , , ,2016-12-31,301103604
10,10,348,301103604,가양공원,가양동구간, ,0.18,쉬움,3,2, , , , , ,2016-12-31,301103604
11,11,349,301103604,가양공원,가양동구간, ,0.13,쉬움,2,2, , , , , ,2016-12-31,301103604
12,12,350,301103604,가양공원,가양동구간, ,0.03,중간,1,0, , , , , ,2016-12-31,301103604
13,13,351,301103604,가양공원,가양동구간, ,0.04,쉬움,1,0, , , , , ,2016-12-31,301103604
14,14,352,301103604,가양공원,가양동구간, ,0.14,쉬움,2,2, , , , , ,2016-12-31,301103604
15,15,353,301103604,가양공원,가양동구간, ,0.23,쉬움,4,3, , , , , ,2016-12-31,301103604
16,16,354,301103604,가양공원,추동구간, ,0.02,쉬움,1,0, , , , , ,2016-12-31,301103604
17,17,355,301103604,가양공원,가양동구간, ,0.04,쉬움,1,0, , , , , ,2016-12-31,301103604
18,18,356,301103604,가양공원,가양동구간, ,0.06,쉬움,1,1, , , , , ,2016-12-31,301103604
19,19,357,301103604,가양공원,가양동구간, ,0.16,쉬움,3,2, , , , , ,2016-12-31,301103604
20,20,358,301103604,가양공원,추동구간, ,0.04,쉬움,1,0, , , , , ,2016-12-31,301103604
21,21,359,301103604,가양공원,비래동구간, ,0.45,쉬움,8,6, , , , , ,2016-12-31,301103604
22,22,360,301103604,가양공원,비래동구간, ,0.14,쉬움,2,2, , , , , ,2016-12-31,301103604
