,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,22086,462300801,백운산,조령리구간, ,2.08,쉬움,78,55, , , , , ,2016-12-31,2604100800
1,1,22087,462300801,백운산, , ,0.51,쉬움,10,7, , , , , ,2016-12-31,2604100800
2,2,22088,462300801,백운산, , ,0.48,쉬움,8,6, , , , , ,2016-12-31,2604100800
3,3,22089,462300801,백운산,동곡리구간, ,1.82,쉬움,32,22, , , , , ,2016-12-31,2604100800
4,4,22090,462300801,백운산,동곡리구간, ,2.22,쉬움,39,27, , , , , ,2016-12-31,2604100800
5,5,22091,462300801,백운산, , ,0.22,쉬움,4,3, , , , , ,2016-12-31,2604100800
6,6,22092,462300801,백운산, , ,1.99,쉬움,35,25, , , , , ,2016-12-31,2604100800
7,7,22093,462300801,백운산,동곡리구간, ,3.42,쉬움,128,90, , , , , ,2016-12-31,2604100800
8,8,22094,462300801,백운산, , ,0.91,중간,34,24, , , , , ,2016-12-31,2604100800
9,9,22095,462300801,백운산, , ,1.03,중간,39,27, , , , , ,2016-12-31,2604100800
10,10,22096,462300801,백운산, , ,0.26,쉬움,5,3, , , , , ,2016-12-31,2604100800
11,11,22097,462300801,백운산, , ,2.44,쉬움,43,30, , , , , ,2016-12-31,2604100800
12,12,22098,462300801,백운산,고사리구간, ,0.92,쉬움,16,11, , , , , ,2016-12-31,2604100800
13,13,22099,462300801,백운산, , ,0.65,쉬움,11,8, , , , , ,2016-12-31,2604100800
14,14,22100,462300801,백운산, , ,1.24,쉬움,22,15, , , , , ,2016-12-31,2604100800
15,15,22101,462300801,백운산, , ,2.54,쉬움,95,67, , , , , ,2016-12-31,2604100800
16,16,22102,462300801,백운산,고사리구간, ,2.59,쉬움,46,32, , , , , ,2016-12-31,2604100800
17,17,22103,462300801,백운산,고사리구간, ,0.56,쉬움,10,7, , , , , ,2016-12-31,2604100800
18,18,22104,462300801,백운산,고사리구간, ,0.04,쉬움,1,0, , , , , ,2016-12-31,2604100800
19,19,22105,462300801,백운산,비평리구간, ,10.17,쉬움,179,126, , , , , ,2016-12-31,2604100800
20,20,22106,462300801,백운산, , ,4.04,쉬움,71,50, , , , , ,2016-12-31,2604100800
21,21,22107,462300801,백운산, , ,1.03,쉬움,18,13, , , , , ,2016-12-31,2604100800
22,22,22108,462300801,백운산,동곡리구간, ,7.3,쉬움,129,90, , , , , ,2016-12-31,2604100800
23,23,22109,462300801,백운산, , ,0.41,쉬움,7,5, , , , , ,2016-12-31,2604100800
24,24,22110,462300801,백운산, , ,1.95,쉬움,34,24, , , , , ,2016-12-31,2604100800
25,25,22111,462300801,백운산,동곡리구간, ,1.9,쉬움,36,25, , , , , ,2016-12-31,2604100800
