,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,9847,317100701,남암산, , ,2.27,쉬움,40,28, , , , , ,2016-12-31,1704120700
1,1,9848,317100701,남암산, , ,0.94,쉬움,17,12, , , , , ,2016-12-31,1704120700
2,2,9849,317100701,남암산,율리구간, ,3.38,쉬움,60,42, , , , , ,2016-12-31,1704120700
3,3,9850,317100701,남암산,대복리구간, ,0.49,쉬움,9,6, , , , , ,2016-12-31,1704120700
4,4,9851,317100701,남암산, , ,0.78,쉬움,14,10, , , , , ,2016-12-31,1704120700
5,5,9852,317100701,남암산, , ,0.59,쉬움,10,7, , , , , ,2016-12-31,1704120700
6,6,9853,317100701,남암산, , ,0.39,쉬움,7,5, , , , , ,2016-12-31,1704120700
7,7,9854,317100701,남암산, , ,0.29,쉬움,5,4, , , , , ,2016-12-31,1704120700
8,8,9855,317100701,남암산, , ,0.62,쉬움,11,8, , , , , ,2016-12-31,1704120700
9,9,9856,317100701,남암산, , ,0.21,쉬움,4,3, , , , , ,2016-12-31,1704120700
10,10,9857,317100701,남암산,대복리구간, ,2.47,쉬움,44,31, , , , , ,2016-12-31,1704120700
