,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,18841,431101801,미동산,미원리구간, ,0.17,쉬움,3,2,토사/암석, , , , ,2016-12-31,431101801
1,1,18842,431101801,미동산,미원리구간, ,0.13,쉬움,2,2,토사/암석, , , , ,2016-12-31,431101801
2,2,18843,431101801,미동산,미원리구간, ,1.5,쉬움,26,19,토사/암석, , , , ,2016-12-31,431101801
3,3,18844,431101801,미동산,옥화리구간, ,2.73,쉬움,48,34,토사/암석, , , , ,2016-12-31,431101801
4,4,18845,431101801,미동산,미원리구간, ,2.82,쉬움,50,35,토사/암석, , , , ,2016-12-31,431101801
5,5,18846,431101801,미동산,미원리구간, ,0.11,쉬움,2,1,토사/암석, , , , ,2016-12-31,431101801
6,6,18847,431101801,미동산,미원리구간, ,1.93,쉬움,34,24,토사/암석, , , , ,2016-12-31,431101801
7,7,18848,431101801,미동산,미원리구간, ,0.24,쉬움,4,3,토사/암석, , , , ,2016-12-31,431101801
8,8,18849,431101801,미동산,옥화리구간, ,1.51,쉬움,27,19,토사/암석, , , , ,2016-12-31,431101801
9,9,18850,431101801,미동산,옥화리구간, ,0.64,쉬움,11,8,토사/암석, , , , ,2016-12-31,431101801
10,10,18851,431101801,미동산,미원리구간, ,2.49,쉬움,44,31,토사/암석, , , , ,2016-12-31,431101801
11,11,18852,431101801,미동산,미원리구간, ,0.03,쉬움,1,0,토사/암석, , , , ,2016-12-31,431101801
12,12,18853,431101801,미동산,미원리구간, ,0.13,쉬움,2,2,토사/암석, , , , ,2016-12-31,431101801
13,13,18854,431101801,미동산,미원리구간, ,1.86,쉬움,33,23,토사/암석, , , , ,2016-12-31,431101801
14,14,18855,431101801,미동산,쌍이리구간, ,3.57,쉬움,67,47,토사/암석, , , , ,2016-12-31,431101801
15,15,18856,431101801,미동산,옥화리구간, ,4.31,쉬움,92,65,토사/암석, , , , ,2016-12-31,431101801
