,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,15050,421101701,마적산, , ,0.02,쉬움,1,0, , , , , ,2016-12-31,2213231800
1,1,15051,421101701,마적산,간척리구간, ,1.32,쉬움,23,16, , , , , ,2016-12-31,2213231800
2,2,15052,421101701,마적산, , ,3.94,쉬움,70,49, , , , , ,2016-12-31,2213231800
3,3,15053,421101701,마적산, , ,0.22,쉬움,4,3, , , , , ,2016-12-31,2213231800
4,4,15054,421101701,마적산, , ,0.28,쉬움,5,3, , , , , ,2016-12-31,2213231800
5,5,15055,421101701,마적산,천전리구간, ,0.29,쉬움,5,4, , , , , ,2016-12-31,2213231800
6,6,15056,421101701,마적산,천전리구간, ,0.35,쉬움,6,4, , , , , ,2016-12-31,2213231800
7,7,15057,421101701,마적산, , ,0.68,쉬움,12,8, , , , , ,2016-12-31,2213231800
8,8,15058,421101701,마적산,천전리구간, ,0.57,중간,12,9, , , , , ,2016-12-31,2213231800
9,9,15059,421101701,마적산, , ,0.15,쉬움,3,2, , , , , ,2016-12-31,2213231800
10,10,15060,421101701,마적산,천전리구간, ,0.58,쉬움,12,9, , , , , ,2016-12-31,2213231800
11,11,15061,421101701,마적산, , ,0.14,쉬움,2,2, , , , , ,2016-12-31,2213231800
12,12,15062,421101701,마적산, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,2213231800
13,13,15063,421101701,마적산,천전리구간, ,0.8,쉬움,17,12, , , , , ,2016-12-31,2213231800
14,14,15064,421101701,마적산,천전리구간, ,0.27,쉬움,5,3, , , , , ,2016-12-31,2213231800
15,15,15065,421101701,마적산,천전리구간, ,0.52,쉬움,9,6, , , , , ,2016-12-31,2213231800
16,16,15066,421101701,마적산,천전리구간, ,0.22,쉬움,4,3, , , , , ,2016-12-31,2213231800
17,17,15067,421101701,마적산, , ,0.16,쉬움,3,2, , , , , ,2016-12-31,2213231800
18,18,15068,421101701,마적산, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,2213231800
19,19,15069,421101701,마적산, , ,0.09,쉬움,2,1, , , , , ,2016-12-31,2213231800
20,20,15070,421101701,마적산,천전리구간, ,0.17,쉬움,3,2, , , , , ,2016-12-31,2213231800
21,21,15071,421101701,마적산,천전리구간, ,0.2,쉬움,4,2, , , , , ,2016-12-31,2213231800
22,22,15072,421101701,마적산, , ,0.15,쉬움,3,2, , , , , ,2016-12-31,2213231800
23,23,15073,421101701,마적산, , ,0.22,쉬움,4,3, , , , , ,2016-12-31,2213231800
24,24,15074,421101701,마적산, , ,0.15,쉬움,3,2, , , , , ,2016-12-31,2213231800
25,25,15075,421101701,마적산, , ,0.18,쉬움,3,2, , , , , ,2016-12-31,2213231800
26,26,15076,421101701,마적산, , ,0.09,쉬움,2,1, , , , , ,2016-12-31,2213231800
27,27,15077,421101701,마적산, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,2213231800
28,28,15078,421101701,마적산, , ,0.27,쉬움,5,3, , , , , ,2016-12-31,2213231800
29,29,15079,421101701,마적산, , ,0.24,쉬움,4,3, , , , , ,2016-12-31,2213231800
30,30,15080,421101701,마적산,천전리구간, ,0.86,쉬움,22,15, , , , , ,2016-12-31,2213231800
31,31,15081,421101701,마적산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,2213231800
32,32,15082,421101701,마적산, , ,0.69,쉬움,12,9, , , , , ,2016-12-31,2213231800
33,33,15083,421101701,마적산, , ,0.8,쉬움,14,10, , , , , ,2016-12-31,2213231800
34,34,15084,421101701,마적산,천전리구간, ,0.93,쉬움,23,16, , , , , ,2016-12-31,2213231800
35,35,15085,421101701,마적산,천전리구간, ,0.14,쉬움,2,2, , , , , ,2016-12-31,2213231800
36,36,15086,421101701,마적산, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,2213231800
37,37,15087,421101701,마적산, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,2213231800
38,38,15088,421101701,마적산,천전리구간, ,0.47,쉬움,8,6, , , , , ,2016-12-31,2213231800
39,39,15089,421101701,마적산, , ,0.14,쉬움,2,2, , , , , ,2016-12-31,2213231800
40,40,15090,421101701,마적산, , ,0.14,쉬움,2,2, , , , , ,2016-12-31,2213231800
41,41,15091,421101701,마적산, , ,0.17,쉬움,3,2, , , , , ,2016-12-31,2213231800
42,42,15092,421101701,마적산, , ,0.39,쉬움,7,5, , , , , ,2016-12-31,2213231800
43,43,15093,421101701,마적산, , ,0.18,쉬움,3,2, , , , , ,2016-12-31,2213231800
44,44,15094,421101701,마적산, , ,0.16,쉬움,3,2, , , , , ,2016-12-31,2213231800
45,45,15095,421101701,마적산, , ,0.14,쉬움,2,2, , , , , ,2016-12-31,2213231800
46,46,15096,421101701,마적산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,2213231800
47,47,15097,421101701,마적산, , ,0.38,쉬움,7,5, , , , , ,2016-12-31,2213231800
48,48,15098,421101701,마적산,천전리구간, ,0.59,중간,15,10, , , , , ,2016-12-31,2213231800
49,49,15099,421101701,마적산, , ,0.45,쉬움,8,6, , , , , ,2016-12-31,2213231800
50,50,15100,421101701,마적산, , ,0.35,쉬움,6,4, , , , , ,2016-12-31,2213231800
51,51,15101,421101701,마적산, , ,0.24,쉬움,4,3, , , , , ,2016-12-31,2213231800
52,52,15102,421101701,마적산, , ,0.71,쉬움,13,9, , , , , ,2016-12-31,2213231800
53,53,15103,421101701,마적산, , ,0.17,쉬움,3,2, , , , , ,2016-12-31,2213231800
54,54,15104,421101701,마적산, , ,0.15,쉬움,3,2, , , , , ,2016-12-31,2213231800
55,55,15105,421101701,마적산, , ,0.15,쉬움,3,2, , , , , ,2016-12-31,2213231800
56,56,15106,421101701,마적산, , ,0.35,쉬움,6,4, , , , , ,2016-12-31,2213231800
57,57,15107,421101701,마적산, , ,0.43,쉬움,8,5, , , , , ,2016-12-31,2213231800
