,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,28005,113500101,불암산,별내동구간, ,0.18,쉬움,3,2, , , , , ,2016-12-31,413600801
1,1,28006,113500101,불암산, , ,0.26,쉬움,5,3, , , , , ,2016-12-31,413600801
2,2,28007,113500101,불암산, , ,0.4,쉬움,7,5, , , , , ,2016-12-31,413600801
3,3,28008,113500101,불암산, , ,0.41,쉬움,7,5, , , , , ,2016-12-31,413600801
4,4,28009,113500101,불암산, , ,0.3,쉬움,5,4, , , , , ,2016-12-31,413600801
5,5,28010,113500101,불암산, , ,0.02,쉬움,1,0, , , , , ,2016-12-31,413600801
6,6,28011,113500101,불암산,별내동구간, ,0.2,쉬움,4,2, , , , , ,2016-12-31,413600801
7,7,28012,113500101,불암산, , ,0.58,쉬움,10,7, , , , , ,2016-12-31,413600801
8,8,28013,113500101,불암산, , ,0.11,쉬움,2,1, , , , , ,2016-12-31,413600801
9,9,28014,113500101,불암산, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,413600801
10,10,28015,113500101,불암산, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,413600801
11,11,28016,113500101,불암산, , ,0.11,쉬움,2,1, , , , , ,2016-12-31,413600801
12,12,28017,113500101,불암산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,413600801
13,13,28018,113500101,불암산, , ,0.22,쉬움,4,3, , , , , ,2016-12-31,413600801
14,14,28019,113500101,불암산, , ,0.11,쉬움,2,1, , , , , ,2016-12-31,413600801
15,15,28020,113500101,불암산, , ,0.16,쉬움,3,2, , , , , ,2016-12-31,413600801
16,16,28021,113500101,불암산, , ,0.19,쉬움,3,2, , , , , ,2016-12-31,413600801
17,17,28022,113500101,불암산, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,413600801
18,18,28023,113500101,불암산,별내동구간, ,0.59,쉬움,10,7, , , , , ,2016-12-31,413600801
19,19,28024,113500101,불암산, , ,0.23,쉬움,4,3, , , , , ,2016-12-31,413600801
20,20,28025,113500101,불암산, , ,0.05,쉬움,1,1, , , , , ,2016-12-31,413600801
21,21,28026,113500101,불암산, , ,0.34,쉬움,6,4, , , , , ,2016-12-31,413600801
22,22,28027,113500101,불암산, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,413600801
23,23,28028,113500101,불암산, , ,0.06,쉬움,1,1, , , , , ,2016-12-31,413600801
24,24,28029,113500101,불암산, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,413600801
25,25,28030,113500101,불암산, , ,0.02,쉬움,1,0, , , , , ,2016-12-31,413600801
26,26,28031,113500101,불암산, , ,0.02,쉬움,1,0, , , , , ,2016-12-31,413600801
27,27,28032,113500101,불암산, , ,0.05,쉬움,1,1, , , , , ,2016-12-31,413600801
28,28,28033,113500101,불암산,별내동구간, ,0.41,쉬움,8,5, , , , , ,2016-12-31,413600801
29,29,28034,113500101,불암산,별내동구간, ,0.24,쉬움,4,3, , , , , ,2016-12-31,413600801
30,30,28035,113500101,불암산,별내동구간, ,0.03,쉬움,1,0, , , , , ,2016-12-31,413600801
31,31,28036,113500101,불암산,별내동구간, ,0.09,쉬움,2,1, , , , , ,2016-12-31,413600801
32,32,28037,113500101,불암산, , ,0.01,쉬움,1,0, , , , , ,2016-12-31,413600801
33,33,28038,113500101,불암산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,413600801
34,34,28039,113500101,불암산,별내동구간, ,0.1,쉬움,2,1, , , , , ,2016-12-31,413600801
35,35,28040,113500101,불암산, , ,0.05,쉬움,1,1, , , , , ,2016-12-31,413600801
36,36,28041,113500101,불암산, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,413600801
37,37,28042,113500101,불암산, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,413600801
38,38,28043,113500101,불암산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,413600801
39,39,28044,113500101,불암산, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,413600801
40,40,28045,113500101,불암산,별내동구간, ,0.07,쉬움,1,1, , , , , ,2016-12-31,413600801
41,41,28046,113500101,불암산,별내동구간, ,0.07,쉬움,1,1, , , , , ,2016-12-31,413600801
42,42,28047,113500101,불암산, , ,0.11,쉬움,2,1, , , , , ,2016-12-31,413600801
43,43,28048,113500101,불암산, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,413600801
44,44,28049,113500101,불암산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,413600801
45,45,28050,113500101,불암산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,413600801
46,46,28051,113500101,불암산, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,413600801
47,47,28052,113500101,불암산, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,413600801
48,48,28053,113500101,불암산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,413600801
49,49,28054,113500101,불암산, , ,0.09,쉬움,2,1, , , , , ,2016-12-31,413600801
50,50,28055,113500101,불암산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,413600801
51,51,28056,113500101,불암산, , ,0.23,쉬움,4,3, , , , , ,2016-12-31,413600801
52,52,28057,113500101,불암산, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,413600801
53,53,28058,113500101,불암산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,413600801
54,54,28059,113500101,불암산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,413600801
55,55,28060,113500101,불암산, , ,0.02,쉬움,1,0, , , , , ,2016-12-31,413600801
56,56,28061,113500101,불암산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,413600801
57,57,28062,113500101,불암산,별내동구간, ,0.15,쉬움,3,2, , , , , ,2016-12-31,413600801
58,58,28063,113500101,불암산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,413600801
59,59,28064,113500101,불암산, , ,0.09,쉬움,2,1, , , , , ,2016-12-31,413600801
60,60,28065,113500101,불암산, , ,0.3,쉬움,5,4, , , , , ,2016-12-31,413600801
61,61,28066,113500101,불암산, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,413600801
62,62,28067,113500101,불암산, , ,0.14,쉬움,2,2, , , , , ,2016-12-31,413600801
63,63,28068,113500101,불암산,별내동구간, ,0.15,중간,3,2, , , , , ,2016-12-31,413600801
64,64,28069,113500101,불암산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,413600801
65,65,28070,113500101,불암산,별내동구간, ,0.06,쉬움,1,1, , , , , ,2016-12-31,413600801
66,66,28071,113500101,불암산, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,413600801
67,67,28072,113500101,불암산, , ,0.05,쉬움,1,1, , , , , ,2016-12-31,413600801
68,68,28073,113500101,불암산,별내동구간, ,0.14,쉬움,2,2, , , , , ,2016-12-31,413600801
69,69,28074,113500101,불암산, , ,0.05,쉬움,1,1, , , , , ,2016-12-31,413600801
70,70,28075,113500101,불암산,별내동구간, ,0.06,쉬움,1,1, , , , , ,2016-12-31,413600801
71,71,28076,113500101,불암산,별내동구간, ,0.03,쉬움,1,0, , , , , ,2016-12-31,413600801
72,72,28077,113500101,불암산, , ,0.17,쉬움,3,2, , , , , ,2016-12-31,413600801
73,73,28078,113500101,불암산,별내동구간, ,0.02,쉬움,1,0, , , , , ,2016-12-31,413600801
74,74,28079,113500101,불암산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,413600801
75,75,28080,113500101,불암산, , ,0.59,쉬움,10,7, , , , , ,2016-12-31,413600801
76,76,28081,113500101,불암산,별내동구간, ,0.22,쉬움,4,3, , , , , ,2016-12-31,413600801
77,77,28082,113500101,불암산,별내동구간, ,0.15,쉬움,3,2, , , , , ,2016-12-31,413600801
78,78,28083,113500101,불암산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,413600801
79,79,28084,113500101,불암산,별내동구간, ,0.12,쉬움,2,1, , , , , ,2016-12-31,413600801
80,80,28085,113500101,불암산, , ,0.02,쉬움,1,0, , , , , ,2016-12-31,413600801
81,81,28086,113500101,불암산,별내동구간, ,0.1,쉬움,2,1, , , , , ,2016-12-31,413600801
82,82,28087,113500101,불암산,별내동구간, ,0.35,쉬움,6,4, , , , , ,2016-12-31,413600801
83,83,28088,113500101,불암산,공릉동구간, ,0.96,쉬움,17,12, , , , , ,2016-12-31,413600801
