,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,16461,472501201,매악산,사벌매호리2리(상주예술촌)~사벌면매호1리구간, ,2.46,쉬움,74,52,토사, , , , ,2016-12-31,472501201
1,1,16462,472501201,매악산,사벌매호리2리(상주예술촌)~사벌면매호1리구간, ,1.25,쉬움,38,26,토사, , , , ,2016-12-31,472501201
2,2,16463,472501201,매악산,사벌매호리2리(상주예술촌)~사벌면매호1리구간, ,0.48,쉬움,8,6,토사, , , , ,2016-12-31,472501201
3,3,16464,472501201,매악산,사벌면묵상리-사벌면매호리구간, ,0.06,쉬움,1,1,토사, , , , ,2016-12-31,472501201
4,4,16465,472501201,매악산,사벌면묵상리-사벌면매호리구간, ,0.15,쉬움,3,2,토사, , , , ,2016-12-31,472501201
5,5,16466,472501201,매악산,사벌면묵상리-사벌면매호리구간, ,0.19,쉬움,3,2,토사, , , , ,2016-12-31,472501201
6,6,16467,472501201,매악산,사벌면묵상리-사벌면매호리구간, ,0.46,쉬움,8,6,토사, , , , ,2016-12-31,472501201
7,7,16468,472501201,매악산,사벌면묵상리-사벌면매호리구간, ,0.27,쉬움,5,3,토사, , , , ,2016-12-31,472501201
8,8,16469,472501201,매악산,사벌면묵상리-사벌면매호리구간, ,0.14,쉬움,2,2,토사, , , , ,2016-12-31,472501201
9,9,16470,472501201,매악산,사벌면묵상리-사벌면매호리구간, ,2.19,쉬움,39,27,토사, , , , ,2016-12-31,472501201
