,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,18800,481703304,물박물관,삼계리구간, ,0.11,쉬움,2,1, , , , , ,2016-12-31,481701001
1,1,18801,481703304,물박물관, , ,0.68,쉬움,12,8, , , , , ,2016-12-31,481701001
2,2,18802,481703304,물박물관,삼계리구간, ,0.61,쉬움,11,8, , , , , ,2016-12-31,481701001
3,3,18803,481703304,물박물관, , ,0.51,쉬움,9,6, , , , , ,2016-12-31,481701001
4,4,18804,481703304,물박물관,독산리구간, ,1.0,쉬움,19,13, , , , , ,2016-12-31,481701001
5,5,18805,481703304,물박물관, , ,0.2,쉬움,4,2, , , , , ,2016-12-31,481701001
6,6,18806,481703304,물박물관,삼계리구간, ,0.14,쉬움,2,2, , , , , ,2016-12-31,481701001
7,7,18807,481703304,물박물관,독산리구간, ,0.88,쉬움,16,11, , , , , ,2016-12-31,481701001
8,8,18808,481703304,물박물관,삼계리구간, ,1.33,쉬움,23,16, , , , , ,2016-12-31,481701001
